provider_name,amount
Cancer Care International,5566080.0
CANCER CARE KENYA LIMITED,18064300.0
CANCER CARE KENYA LIMITED-UAP MUTUAL TOWER,13221678.0
CANCER CARE KENYA LIMITED-UAP OLD MUTUAL TOW E R,6825355.0
CANCER CENTER OF EXCELLENCY,1129757.0
CANNAN HOSPITAL &amp; WELLNESS CENTRE LIMITE D,53760.0
Cannan Hospital and Wellness Center,282960.0
CAPITAL MEMORIAL NURSING HOME,80640.0
Capital Memorial Nursing Home - Kathonzweni,26880.0
Capitalcare Medical Centre Ltd,134400.0
Cardinal Nursing Home Limited,473520.0
Care And Cure Hospital,967680.0
CARE AND CURE HOSPITAL LTD,376320.0
CARE CONNECT HOSPITAL,1861440.0
CARE HOSPITAL LIMITED,513420.0
CARE HOSPITAL LTD,187710.0
CAREGIVERS COMMUNITY HOSPITAL,452480.0
CAREGIVERS COMMUNITY HOSPITAL LTD,710080.0
Caritas community hospital,748880.0
Carlifonia Medical Centre,226240.0
CARMEL HOSPITAL,2731440.0
CATHOLIC DISPENSARY NGARE MARA,50000.0
CDM ICHAGAKI HEALTH CENTRE,44800.0
CEDAR HOSPITAL,3846870.0
Center View Medical Health Care,433360.0
CENTRAL MEMORIAL HOSPITAL LTD,2493340.0
CENTRE VIEW MEDICAL HEALTHCARE,285520.0
Centres For Community Health Care Access,40000.0
Centrumberliner Medical Center,346880.0
CGTRH MTONGWE OUTREACH,109760.0
CGTRH Mtongwe Outreach Centre,100880.0
CGTRH VIKWATANI OUTREACH CENTRE,50000.0
CHACHABOLE DISPENSARY,70000.0
CHACHU HEALTHCARE LIMITED,344960.0
CHAKAMA DISPENSARY,40000.0
CHAKOWUOTH HEALTH SERVICES,542080.0
Chalbeat Medical Centre,432320.0
CHALIANA MEDICAL CENTRE,54800.0
Chamalo Medical Clinic,80640.0
CHANGARA DISPENSARY,50000.0
CHARITY MEDICAL HOSPITAL,2834530.0
Chashleeda Medical Centre-Nyamira,351680.0
CHASHLEEDAH ANNEX MEDICAL CENTER,368400.0
CHASIMBA HEALTH CENTRE,10000.0
Chebangang Health Centre,60000.0
CHEBIEMIT SUB COUNTY HOSPITAL,410160.0
CHEBON MEDICAL CENTRE,6720.0
Chebon Medical Clinic,29120.0
CHEBORGEI HEALTH CENTRE,80000.0
CHEBORORWA HEALTH CENTRE,120000.0
Chebukaka Health Centre,241680.0
CHEBUKUTUMI DISPENSARY,79440.0
CHEBUKUTUMI HEALTH CENTRE,76160.0
CHEBUKWABI DISPENSARY,60000.0
Cheera Health Center,183680.0
Chegilet Health Centre,10000.0
Chegulo Dispensary,40000.0
CHEKALINI DISPENSARY,40000.0
CHEKALINI HEALTH CENTRE,20000.0
Cheldeb Medical Clinic,274320.0
CHELYMO MEDICAL CENTRE,4308640.0
Chemaner Dispensary (Bomet),70000.0
CHEMANER DISPENSARY-BOMET,80000.0
CHEMASE MEDICAL CENTRE,11200.0
Chemin Medical Clinic,1023680.0
Chemolingot District Hospital,36800.0
CHEMOLINGOT SUB-COUNTY HOSPITAL,191520.0
CHEMOSOT HEALTH CENTRE,30000.0
CHEMWA BRIDGE DISPENSARY,337040.0
CHEMWAA HEALTH CENTRE,166320.0
CHEPARERIA SUB DISTRICT HOSPITAL,137040.0
CHEPARERIA SUB-COUNTY HOSPITAL,36720.0
CHEPKANGA HEALTH CENTRE,20000.0
CHEPKIGE HEALTH CENTRE,50000.0
Chepkigen Health Centre,50000.0
CHEPKONGONG DISPENSARY,10000.0
CHEPKOPEGH DISPENSARY,10000.0
CHEPKOPEGH HEALTH CENTRE,10000.0
Chepkorio Health Centre,50000.0
Chepkube Dispensary,24480.0
CHEPKUBE HEALTH CENTRE,41200.0
Chepkurkur Dispensary,270000.0
CHEPNGOMBE HEALTH CENTRE,10000.0
Cheptais Sub County Hospital,396000.0
CHEPTAIS SUB-COUNTY HOSPITAL,3742720.0
Cheptalal Sub-County Hospital,170000.0
CHEPTERWAI SUB-COUNTY HOSPITAL,187120.0
CHEPTIANGWA DISPENSARY,30000.0
CHEPTUR HEALTH SERVICES,324240.0
Cheramei Dispensary,60000.0
CHERANGANY NURSING HOME,1747540.0
CHERANGANY SUB COUNTY HOSPITAL,50360.0
Chesikaki Dispensary,26880.0
Chesongoch Health Centre,213960.0
CHESONGOCH MISSION HOSPITAL,701560.0
Chest & Skin Clinic Ishiara,145600.0
CHEST AND SKIN CLINIC,33600.0
Chevoso Dispensary,50000.0
Chiga Sub County Hospital,40000.0
CHIROLE MEDICAL CENTRE LIMITED,907200.0
CHIROMO MENTAL HEALTH HOSPITAL -NAIROBI LIMIT E D,9721180.0
CHIRON MEDICAL DIAGNOSTICS AND IMAGING HOSP I T A L1,3514320.0
CHOMBELI HEALTH CENTRE,20000.0
CHOMBELI MODEL HEALTH CENTRE,10000.0
CHOROQO NURSING HOME LIMITED,365120.0
Christ The Good Shephered Rehabilitation Centre,587520.0
CHRISTAMARIANNE MISSION HOSPITAL (ASUMBI),7843960.0
Christian Community Services Wang'uru Dispensary,64960.0
Chuka County Refferal Hospital,475070.0
Chuka Cottage Hospital,1017120.0
CHUKA COUNTY REFERRAL HOSPITAL,13765010.0
Chuka Nursing Home,186800.0
Chulaimbo County Hospital,76800.0
CHULAIMBO SUB-COUNTY HOSPITAL,30410.0
CHUMVI DISPENSARY,10000.0
Chwele Fountain Hospital,1186000.0
CHWELE FOUNTAIN HOSPITAL LTD,372880.0
CHWELE SUB COUNTY HOSPITAL,667520.0
CITI VIEW NURSING HOME LIMITED,1256640.0
CITY EYE HOSPITAL,931840.0
CITY EYE HOSPITAL LIMITED,250880.0
CITY EYE HOSPITAL LIMITED-NYERI,433440.0
City Eye Hospital(Dagoretti),412080.0
City Gate Doctors Plaza LTD,1088230.0
Citymed Cottage Hospital (Nyandarua),264320.0
CITYMED COTTAGE HOSPITAL NYANDARUA,165760.0
CKS DIALYSIS CENTRE - BURUBURU,2066100.0
CKS Dialysis Centre Pangani,2193900.0
CKS HOSPITAL LIMITED-KIMUKA,636400.0
CLASTAN MEDICAL SERVICES,89600.0
Clearview Specialist Medicare,463540.0
CLEVERLAND COTTAGE HOSPITAL AND MATERNITY LT D,20000.0
COAST GENERAL TEACHING AND REFERRAL HOSPITA L,73674220.0
Comfy Health Care Ltd,133200.0
COMFY HEALTHCARE LIMITED,137680.0
COMMUNAL ORIENTED SERVICES,94080.0
Community Medical Centre (Kongowea),142160.0
Comrade Nurising Home,766080.0
COMRADE NURSING HOME,508480.0
Connection Health Services Limited,1720320.0
CONNECTION HEALTH SERVICES LIMITED - MALABA T O W N,87360.0
CONSOLATA HOSPITAL KYENI,15830050.0
CONSOLATA COTTAGE HOSPITAL CHUKA,646040.0
Consolata Hospital Gitoro,810560.0
CONSOLATA HOSPITAL MATHARI,38213623.0
CONSOLATA HOSPITAL NANYUKI,60000.0
CONSOLATA HOSPITAL NKUBU,10048800.0
CONSOLATA KYENI HOSPITAL,3675330.0
Consolata Maternity and Children's Hospital,687040.0
CONSOLATA MATHARI TOWN ANNEX,1945043.0
Consolata Mission Hospital,785040.0
COPTIC HOSPITAL - LUANDA,4100920.0
COPTIC HOSPITAL - NGONG ROAD,60671649.0
COPTIC HOSPITAL- LUANDA,5214160.0
COPTIC HOSPITAL SALGAA,324640.0
COPTIC HOSPITAL-SALGAA,30080.0
Corner B Hospital Limited,1122240.0
COSGUROW HEALTHCARE LIMITED,179200.0
COTTOLENGO MISSION HOSPITAL,2692960.0
COUNT MEDICAL AND DIAGNOSTIC LIMITED,3729160.0
County Medical Centre - Embu Ltd,2700820.0
COUNTY MEDICAL CENTRE EMBU LTD,3005480.0
Cowdray Dispensary,20000.0
Crescent Community Hospital,2388400.0
CRESCENT COMMUNITY HOSPITAL LIMITED,3111360.0
CROWN SPECIALIST CENTRE,5914440.0
Crystal Cottage Hospital,132640.0
CRYSTAL COTTAGE HOSPITAL & MEDICAL CLINIC LTD - T O W N C,3500.0
CU-MEYR MEDICAL CENTER LIMITED,1411200.0
Curepark Modern Hospital Limited,570720.0
CUSTOM MEDICAL CENTER,1381780.0
Cynert Hospital & Rehabilitation Centre,49280.0
DAACAD MEDICAL CENTER LIMITED,1749440.0
DABAA NURSING HOME LIMITED,2479680.0
DADAAB DISTRICT HOSPITAL,368960.0
DADAAB MEDICAL CENTRE LIMITED,8960.0
Dadaab Medical Clinic,134400.0
DADAAB SUB-COUNTY HOSPITAL,238560.0
DADAJABULA HEALTH CENTRE,168880.0
Dagoretti Subcounty Hospital Mutuini,283280.0
DAGORETTI SUB-COUNTY HOSPITAL MUTUINI,646920.0
DAKAJA HEALTHCARE LTD,1641920.0
Dalsan Medical Clinic,20000.0
DAMASA NURSING HOME LIMITED,1589200.0
DANABA CARE HOSPITAL LIMITED,1584720.0
DANABA HEALTH CENTRE,30000.0
DANASA NURSING HOME LIMITED,828640.0
Dandelion Medical Center Kilimanjaro,40000.0
DANDELION MEDICAL CENTRE,292240.0
DANDORA II HEALTH CENTRE,100000.0
Dandu Health Centre,30000.0
DANDU NURSING HOME LIMITED,1061760.0
DANID CARE SERVICES,210560.0
DANIEL COMBONI HEALTH CENTRE,241920.0
Danlink Health Care,653920.0
DANMOSON OASIS MEDICAL AND DIAGNOSTIC CENT R E L I M,539200.0
DANMOSON OASIS MEDICAL AND DIAGNOSTIC CENT R E L T D,249880.0
Danya Medical Centre,387520.0
DANYA MEDICAL CENTRE LIMITED,300160.0
DARAJA MEDICAL CENTRE,44800.0
Daraja Mungu Dispensary,30000.0
DARARA HEALTH CENTRE LIMITED,526400.0
DARIQA NURSING HOME LIMITED,1516480.0
Darusalaam Hospital,1319360.0
DARYEEL PLUS HOSPITAL LIMITED,1771840.0
DASHEK NURSING HOME LIMITED,1005760.0
DAWADUBA NURSING HOME LTD,3019520.0
Dawafront Healthcare clinic,2184000.0
DAWAFRONT PHARMACY AND CLINIC,1417920.0
DAWIDA ANNEX HOSPITAL LIMITED,295680.0
DAWIDA MATERNITY & NURSING HOME,6720.0
DAY TO DAY NURSING HOME LIMITED,1702400.0
DAYCARE HOSPITAL LIMITED,1498560.0
Deanesh Healthcare Medical Clinic,159040.0
Dede Dispensary,41200.0
Dede Harmony Medical Centre and Maternity,311360.0
DEDE HARMONY MEDICAL CENTRE AND MATERNITY H O M E,125440.0
Dencare Medical Care,372880.0
DENCARE MEDICAL CLINIC,163520.0
DEQ RABI HEALTH CARE LIMITED,1753400.0
Dertu Health Centre,100160.0
DESERTVIEW HEALTHCARE SERVICES,1263360.0
DETENI MEDICAL CLINIC,18960.0
DIAMOND NURSING HOME LIMITED,159040.0
DIANI BEACH HOSPITAL,4637560.0
DIANI BEACH HOSPITAL - LIKONI,672360.0
Diani Beach Hospital( Ukunda) Clinic,1873970.0
DIANI HEALTH CENTRE,730000.0
DID NURSING HOME LIMITED,1556800.0
DIDA DISPENSARY,60000.0
DIENYA HEALTH CENTRE,66880.0
DIFATHAS HEALTH CENTRE,10000.0
DIGDAR MEDICAL CENTRE LIMITED,1379840.0
DILMA NURSING HOME LIMITED,1816640.0
DILMANYALEY HEALTH CENTRE,324720.0
DIMTU NURSING HOME LIMITED,1485120.0
DINKU MEDICAL CENTRE LIMITED,1375360.0
Disciples of Mercy Clinic,26880.0
DITA NURSING HOME LIMITED,1666560.0
DIVINE MERCY ALUOR HEALTH CENTRE,91840.0
Divine Mercy Kithatu Dispensary,42560.0
DIVINE MERCY KITHATU HEALTH CENTRE,22400.0
DLISS FAMILY HOSPITAL,1353440.0
Doctors Centre (Kitui),50080.0
DOCTORS CENTRE-KITUI,60400.0
Doday Nursing Home,843360.0
DODAY NURSING HOME LIMITED,349440.0
DOLABS MEDICAL CENTRE LIMITED,920640.0
DOLLAR MEDICARE CENTRE,1023680.0
Dolphil Nursing & Maternity Home,1353600.0
DOM COTTOLENGO HEALTH CENTRE - MUKOTHIMA,443200.0
DOM COTTOLENGO HEALTH CENTRE-MUKOTHIMA,153200.0
DOMAL DISPENSARY,60000.0
Domao Lifeline Medical Centre,1180480.0
Domiline Medical Centre,627200.0
DOMILINE MEDICAL CENTRE LIMITED,580160.0
Dosage Medical Centre,470660.0
DR AGARWALS EYE HOSPITAL,833200.0
Dr. Ayoma Ojwang Memoral Clinic,1086400.0
DR.AYOMA OJWANG MEMORIAL MEDICAL CENTRE,394240.0
DR.DAVID RODEN TIKIT MISSION HEALTH CENTRE,61520.0
DR.RASIK KANTARIA JALARAM MEDICAL SERVICES,159750.0
Drugmart Medical Clinic,33600.0
Dundori Health Centre,90000.0
Dunto Dispensary,20000.0
DUNTOW NURSING HOME LIMITED,1202880.0
DUREWEEY DISPENSARY,50000.0
Duro Modern Hospital Limited,224000.0
Dzikunze Dispensary,10000.0
E.L.C.K. MATONGO HEALTH CENTRE,239680.0
Eagle Health Care Solution,1065520.0
EAGLEVIEW MEDICAL SERVICES LIMITED,8453760.0
EASTEND DOCTORS PLAZA MEDICAL CENTRE LIMITED,89600.0
EASTEND MEDICAL CLINIC,22400.0
EASTGATE MEDICAL CENTRE,293440.0
EASTLEIGH HEALTH CENTRE,50000.0
EASTLIFE HOSPITAL LIMITED,2450560.0
EASTVALLEY NURSING HOME,526240.0
EBENEZER MEDICAL CENTRE BRIGADIA,21200.0
Ebenezer Nursing Home,135440.0
EBEREGE DISPENSARY,60000.0
EBEREGE HEALTH CENTRE,10000.0
EBRAN NURSING HOME LIMITED,1816640.0
Ebusiratsi Health Centre,10000.0
EDELVALE TRUST JAMAA H&M HOSPITAL,1535620.0
EDELVALETRUST JAMAA HOME AND MISSION HOSPITA L,554880.0
EDESA MEDICARE BUNGOMA,47040.0
Edna Maternity,257280.0
EeastValley Nursing Home(Naivasha),134400.0
EKALAKALA HEALTH CENTRE,10000.0
EKALAKALA NURSING HOME LIMITED,1109840.0
EKERENYO AMANI HEALTH CENTRE,130680.0
EKERENYO SUB-COUNTY HOSPITAL,103440.0
Ekerenyo Sub-District Hospital,274160.0
EKITALE DISPENSARY,20000.0
Ekwanda Health Centre,20000.0
EL-ADO DISPENSARY,50000.0
El-adow nursing and maternity services limited,2477440.0
ELBEN DISPENSARY,90000.0
Elbi Healthcare,78400.0
Elburgon Sub County Hospital,116880.0
ELBURGON SUB-COUNTY HOSPITAL,90400.0
Eldama Ravine District Hospital,224560.0
ELDAMA RAVINE NURSING HOME,2020640.0
ELDAMA RAVINE SUB-COUNTY HOSPITAL,6360480.0
Eldas Health Centre,329040.0
ELDAS SUB-COUNTY HOSPITAL,611440.0
ELDO EYE CENTER LIMITED,1820600.0
ELDORET HOSPITAL,14155619.0
Eldoret Hospital-Kericho Branch,1701950.0
Eldoret Medical Specialist Centre,139400.0
ELDORET MEDICAL SPECIALISTS CENTRE,78920.0
ELDORET ONCOLOGY ASSOCIATES,19022786.0
Elele Dispensary,110000.0
ELELE NURSING HOME LIMITED,548800.0
Elelea Sub-county Hospital,90000.0
El-Golicha Dispensary,50320.0
ELGON VIEW HOSPITAL LIMITED,280000.0
Elgon View Medical Cottage,1139260.0
ELGONVIEW HOSPITAL ELDORET,204320.0
ELHACHE MEDICAL CENTRE,1525440.0
ELIANE ROYAL HOSPITAL LIMITED,33600.0
ELISS MEDICAL CENTRE,8960.0
EL-kala Dispensary,10000.0
ELQALU NURSING HOME LTD,835520.0
ELRAM DISPENSARY,20000.0
El-Ram Dispensary,50000.0
ELRAM NURSING HOME LIMITED-MANDERA,779520.0
EL-ROBA MEDICARE,413920.0
ELSAFARA MEDICAL CENTRE LIMITED,1552320.0
EL-SIHA MEDICAL CENTRE,452480.0
EL-SIHA MEDICAL CENTRE LIMITED,13440.0
ELUANATA DISPENSARY,10000.0
ELWAK COTTAGE NURSING HOME,4397680.0
Elwak Health Centre,20000.0
Elwak Nursing Home,1074080.0
ELWAK NURSING HOME LIMITED,1176560.0
ELWAK SUBCOUNTY HOSPITAL,254160.0
ELWAK WELLNESS CENTRE,4755120.0
ELWAK ZONE MEDICAL CENTRE LIMITED,315840.0
ELWAK ZONE MEDICAL CNTRE,943040.0
ELWANGALE HEALTH CENTRE,142160.0
ELWESERO HEALTH CENTRE,40000.0
Elwesero Model Health Centre,20000.0
EMALI MODEL HEALTH CENTRE,28960.0
EMALI NURSING HOME,713830.0
Emali Sub County Hospital,46720.0
EMALIA COMMUNITY HEALTH CENTER,2764160.0
EMARTI HEALTH CENTRE,30900.0
EMBAKASI HEALTH CENTRE,10000.0
EMBOBUT CATHOLIC MISSION DISPENSARY,10000.0
EMBU CHILDREN HOSPITAL,1737615.0
EMBU CHILDREN\'S CLINIC,696640.0
Embu Childrens Clinic-Town Centre,272160.0
EMBU CHILDREN'S HOSPITAL,1088458.0
EMBU COUNTY REFERRAL HOSPITAL,32138649.0
Embu Medical Centre,8960.0
EMINING HEALTH CENTRE,30000.0
EMIRATES HOSPITAL LIMITED,265200.0
Emmanuel Community Hospital Limited,102400.0
EMMANUEL MISSION HEALTH CENTRE,59280.0
Emmanuel Mission Health Centre (Bungoma East),182480.0
Emory Medical Centre,103600.0
EMUHAYA SUB-COUNTY HOSPITAL,1109360.0
Emurua Dikirr Health centre,130000.0
EMURUA DIKIRR HEALTH CENTRE,30000.0
Emusanda Health Centre,80000.0
Emusire Health Centre,80000.0
ENDARASHA HEALTH CENTRE,10000.0
ENDEBESS SUB-COUNTY HOSPITAL,33880.0
ENDEBESS SUB-DISTRICT HOSPITAL,83460.0
Endo Health Centre,158880.0
ENDO HEALTH CENTRE MISSION,61520.0
ENGINEER COUNTY HOSPITAL,255870.0
ENGINEER DISTRICT HOSPITAL,164660.0
Engos Health Centre Africa Mission Services,100000.0
Enkitok Joy Nursing Home,24640.0
Enkoireroi Dispensary,90000.0
ENKORIKA HEALTH CENTRE,10000.0
Enockhan Hospital,183680.0
ENOCKHAN HOSPITAL LTD,64960.0
Enoosaen Health Centre,160000.0
ENTANDA LEVEL 3 HOSPITAL_,60000.0
ENTARARA HEALTH CENTRE,20000.0
Enzaro Health Centre,71520.0
EQUATOR MEDICAL SERVICES LTD LUANDA,323925.0
Equator Nursing and Maternity Home,25680.0
Equity Afia Homabay Medical Center,84980.0
ERAMBA DISPENSARY,51200.0
ESAGERI HEALTH CENTRE,20000.0
Esani Sub-County Hospital,133840.0
Eserian Family Hospital,1084160.0
ESHIABWALI HEALTH CENTRE,15680.0
ESHIBEMBE HEALTH CENTRE,10000.0
ESHIBIMBI HEALTH CENTRE,72400.0
ESHIBINGA HEALTH CENTRE,33600.0
ESHIKALAME DISPENSARY,10000.0
ESHIMKOKO HEALTH CENTRE,10000.0
Eshimukoko Health Centre,40000.0
Eshinamwenyuli Health Centre,10000.0
Eshinutsa Health Centre,33600.0
Eshio Community Health Care,10000.0
ESHIO COMMUNITY HEALTHCARE,10000.0
Eshisiru Medical Cottage,257600.0
Esiarambatsi Health Centre,50000.0
ESIKOMA COMMUNITY HOSPITAL,146480.0
ESTEEMED KUTUS MODERN HOSPITAL,530880.0
ESTHER MEMORIAL MATENITY &amp; NURSING HOME,64960.0
Esther Memorial Nursing Home,174720.0
ETAGO SUB-COUNTY HOSPITAL,295360.0
ETHIL MEDICAL SERVICES LIMITED,4403840.0
ETONO JAB MEDICAL CENTRE LIMITED,147840.0
EUROCITY MEDICAL CENTRE,3049680.0
EUROCITY MEDICAL CENTRE LTD-HOMA BAY,4952640.0
EUROCITY MEDICAL CENTRE SINDO,1059520.0
Eurocity Medical Clinic,3209760.0
Evans Healthcare Clinic LTD,1388480.0
EVANS SUNRISE MEDICAL CENTRE,16800.0
EVERHEALS MEDICAL CENTRE,116480.0
EVERHEALS MEDICAL CENTRE,329280.0
EWASO KEDONG DISPENSARY,140000.0
EWUASO KEDONG DISPENSARY,200000.0
Excel Health Services,900400.0
"EXCEL HEALTH SERVICES, GARISSA",559760.0
EYE &amp; U NAKURU LIMITED,862400.0
EYE & U NAKURU LIMITED,1691200.0
Eye & U Opthalmic ltd,2413600.0
EYE AND U OPTHALMIC LTD,1338400.0
EYETECH MEDICAL CENTRE MANDERA LIMITED,1152480.0
EYETECH MEDICAL CENTRE MANDERA LTD,67200.0
EYMOLE MEDICARE AND NURSING HOME LIMITED,1597120.0
F.S.J ST. THERESA ASUMBI MISSION HOSPITAL,1192480.0
F.S.J. NYAMIRANGA DIVINE MERCY HEALTH CENTRE,367360.0
Fadhili Medical Centre,577600.0
FAIRFIELD MEDICAL CENTRE KITENGELA LTD,1812250.0
FAIRMONT HOSPITAL,7123000.0
Fairview Medical Clinic,10000.0
FAITH MODEL MEDICAL CENTRE,817600.0
Faith Nursing Home (Ikutha),394960.0
FAMILIA BORA MEDICAL CENTRE,57920.0
Family Health Options Kenya (Eldoret),15680.0
FAMILYBLISS MEDICAL CENTRE LIMITED,11200.0
FAMILYFIRST MEDICAL CENTRE LIMITED,411440.0
FAMZAHRA MATERNITY LIMITED,1413440.0
Faraja Family Care Hospital,2240.0
Fatima Maternity Hospital,190240.0
FATIMA MISSION HOSPITAL,110000.0
Favour Medical Services,535360.0
FAWZAN NURSING HOME,1556800.0
FAYA MEDICAL CENTRE LIMITED,761600.0
FAYYA NURSING HOME,432160.0
FAZA SUB DISTRICT HOSPITAL,57120.0
FAZA SUB-COUNTY HOSPITAL,60400.0
FAZAAN NURSING HOME LIMITED,405440.0
Figo Care Plus (K )Ltd Upper Hill,2076750.0
FIGO CARE PLUS(K) LIMITED,4845750.0
Figo Care Plus(K)Limited,915900.0
FILYNE CHIMA HOSPITAL LIMITED,3729600.0
Fina Medical Nursing Home,838920.0
FINA NURSING HOME,195920.0
FINCHARO DISPENSARY,80000.0
FINE-HEALTH MEDICAL CENTRE AND MATERNITY,51520.0
FINO HEALTH CENTRE,21200.0
FINO NURSING HOME LIMITED,2663279.0
Firenze Nursing Home,110000.0
FIRENZE NURSING HOME LIMITED,851200.0
FIRMVIEW MEDICAL CENTRE,304480.0
FIRST CHOICE HOSPITAL,490560.0
FIRST CHOICE HOSPITAL LTD,266560.0
FLAMINGO MEDICAL CENTRE,1195760.0
FLAX DISPENSARY,30000.0
Floder Medical Centre,504880.0
Flourspar Health Centre,32240.0
FLUORSPAR HEALTH CENTRE,14480.0
Foothill Medical Clinic,288960.0
FOOTHILLS MEDICAL CENTRE LIMITED,159040.0
FORT TERNAN SUB-COUNTY HOSPITAL,90000.0
Forthall Memorial Hospital Limited,1179100.0
FORTIS KIDNEY CENTER LIMITED,2907447.0
Forttenan Sub County Hospital,170000.0
Fountain Healthcare,423360.0
FOUNTAIN HEALTHCARE LIMITED,2495920.0
Fountain Healthcare Limited Bungoma,309440.0
FOUNTAIN HEALTHCARE LTD BUNGOMA,903600.0
FRAJOY HEALTH SERVICES ENTERPRISES,194880.0
FRALOMA HOSPITAL LIMITED,24640.0
Fremo Medical Centre,132400.0
Fremo Medical Centre LTD(Kabiria),57040.0
FREMO MEDICAL CENTRE LTD-KABIRIA,11200.0
FREVANE HOSPITAL,1412680.0
FRIENDS CHWELE MISSION DISPENSARY,10000.0
FRIENDS KAPTAMA HEALTH CENTRE,132000.0
FRIENDS LUGULU HOSPITAL,1797920.0
Furaha Medical Care,598000.0
Future Life Community Nursing and Maternity Home,86000.0
FUTURE LIFE COMMUNITY NURSING HOME,55840.0
GACAL BUDGET HOSPITAL,2118080.0
GACHORORO HEALTH CENTRE,20000.0
GAGABA NURSING HOME LTD,344480.0
GAICHANJIRU CATHOLIC HOSPITAL,1445500.0
Gaichanjiru Hospital,649720.0
GALANA COTTAGE NURSING HOME LIMITED,1886080.0
GALAXY HOSPITAL,2016090.0
GALAXY HOSPITAL LIMITED,6124140.0
GALBET NURSING HOME LIMITED,230720.0
GALILEE HOSPITAL KITALE LIMITED,590320.0
GAMAALA MEDICAL CENTRE LIMITED,2385600.0
Ganda Dispensary,30000.0
GANJONI HOSPITAL MOMBASA LIMITED,1268160.0
Ganyure Health Centre,10000.0
Ganze Health Centre,80000.0
GARASHI DISPENSARY,40000.0
GARGAAR MEDICAL CENTRE &amp; NURSING HOME L I M I T,2690240.0
Gari Dispensary,20000.0
GARI-HILLS HEALTHCARE LIMITED,2219840.0
GARISSA COUNTY REFERRAL HOSPITAL,14423381.0
GARISSA DOCTORS CLINIC,131840.0
GARISSA DOCTORS PLAZA,145600.0
GARISSA ENT MEDICAL CENTRE,703360.0
Garissa Mother and Child Care Nursing Home,297600.0
GARISSA MOTHER AND CHILD HEALTH CARE,112000.0
GARISSA NURSING HOME,958920.0
Garissa Nursing Home Annex,147840.0
GARSEDABA HOSPITAL LIMITED,808640.0
Garsedam Dispensary,90000.0
GARSEN HEALTH CENTRE,10000.0
GARSESALA HEALTH CENTRE,20000.0
Garsey Goftu Dispensary,40000.0
Garsin Health Care and Nursing Home,219520.0
GARSIN HEALTHCARE AND NURSING HOME LTD,201600.0
Gates of Hope Family health care,30000.0
GATES OF HOPE FAMILY MEDICARE CENTRE,18960.0
GATEWAY POINT HOSPITAL LIMITED,427840.0
GATHAMBI HEALTH CENTRE,20000.0
GATHANGA HEALTH CENTRE,20000.0
GATHIGIRIRI HEALTH CENTRE,10000.0
Gatimu Health Centre,30000.0
GATUNDU COUNTY REFERRAL HOSPITAL,5012490.0
GATUNDU LEVEL V HOSPITAL,559260.0
Gatunga Catholic Health Centre,138340.0
GEDE HEALTH CENTRE,40000.0
GEDMED MEDICAL CENTER AND NURSING HOME,13440.0
GEKONGE DISPENSARY,10000.0
GENERATION AND VISIONARY MEDICAL CENTRE,34640.0
Genvis Medical Center,49280.0
George Mudenyo Kadima Nasio Trust (Mumias West),509760.0
GERMAN MEDICAL CENTER LTD,2767700.0
GERMAN MEDICAL CENTER MACHAKOS,2990680.0
GERMAN MEDICAL CENTRE LTD,2250300.0
GESABAKWA HEALTH CENTRE,20000.0
GESIMA MEDICAL CENTRE,309120.0
Gesima Sub County Hospital,10000.0
GESIMA SUB-COUNTY HOSPITAL,75680.0
Gesure Health Centre (Manga),22400.0
Gesusu (SDA) Dispensary,245200.0
GESUSU ADVENTIST MISSION HOSPITAL,121520.0
Gesusu Sub-County Referral Hospital,40080.0
GETA BUSH HEALTH CENTRE,10000.0
GETARE HEALTH CENTRE,294480.0
Getembe Hospital,338240.0
Getembe Hospital Kenyara Medical Centre,114240.0
Getende Nursing Home,1236480.0
GETONTIRA MEDICAL CENTRE,598080.0
GETONTIRA MEDICAL CENTRE( NURSING HOME),274320.0
GETWAY MEDICAL SERVICES,239680.0
Gichira Health Centre,20000.0
GICHIRA HEALTH CENTREX,40000.0
GIFTED HANDS REGIONAL HOSPITAL,1466720.0
GIFTED MINDS MEDICAL CENTRE,87360.0
GIFTLAND MEDICAL CENTRE LTD,132160.0
Gikambura Health Centre,20000.0
GILGIL HEALTHCARE MEDICAL CENTRE,116480.0
GILGIL HEALTHCARE MEDICAL CENTRE LIMITED,43600.0
Gilgil Sub County Hospital,217360.0
GILGIL SUB-COUNTY HOSPITAL,5454520.0
Ginger Hospital,537520.0
GINGER HOSPITAL LIMITED,1246480.0
GIOVANNA E-SYLVIA MEDICAL CENTRE,4480.0
GIRISSA HEALTH CENTRE,358400.0
Gita Sub County Hospital,16720.0
GITA SUB-COUNTY HOSPITAL,78400.0
GITHIGA HEALTH CENTRE,10000.0
Githumu Hospital,434640.0
GITWAMBA HEALTH CENTRE,50000.0
GLENFIN DONHOLM HOSPITAL LIMITED,67200.0
GLENFIN DONHOLM HOSPITAL LTD,20000.0
GOBBI HEALTH CENTRE,40000.0
God Kwer Dispensary,97200.0
GODBER HEALTH CENTRE,21200.0
GODKWER DISPENSARY,129760.0
Golden Heart Clinic,293440.0
GOLDJAR HOSPITAL LIMITED,421120.0
Golgotha Medical Centre,656160.0
Gongo Health Centre.,68960.0
GONGONI HEALTH CENTRE,150000.0
GOOD HOPE HEALTH LIMITED,63900.0
