provider_name,amount
GOOD SAMARITAN CATHOLIC MISSION HOSPITAL,120000.0
GOOD SHEPHERD ANGIYA DISPENSARY,100000.0
GOODWILL COTTAGE HOSPITAL,130000.0
GOT AGULU SUB-COUNTY HOSPITAL,50000.0
GOT KACHOLA DISPENSARY,20000.0
GOT KOJOWI HEALTH CENTRE,30000.0
GOTADE DISPENSARY,70000.0
GRACE PARK MEDICAL CENTRE,4893461.5
GRAND ROYALCARE MEDICAL CLINIC LIMITED,170000.0
GRANTON & DOLLY NURSING HOME LIMITED,10000.0
GRAYS MEDICAL CENTRE LIMITED,10000.0
GREENVIEW NURSING HOME,1362100.0
GRIFTU SUB-COUNTY REFERAL HOSPITAL,179998.0
GUARDIAN HOSPITAL LIMITED,1661700.0
GUBA HEALTH CENTRE,92240.0
GUNDUA HEALTH CENTRE,10000.0
GURAR HEALTH CENTRE,120000.0
GURU NANAK RAMGARHIA HOSPITAL,30000.0
GURUFA HEALTH CENTRE,130000.0
GUTICHA DISPENSARY,300000.0
GWITEMBE HEALTH CENTRE,90000.0
GYNOCARE WOMENS AND FISTULA HOSPITAL LTD,310000.0
HAAB MEDICAL CENTRE,10000.0
HABASWEIN SUB-COUNTY HOSPITAL,30000.0
Hadado Care Nursing Home,110000.0
HAMDAAN WELLNESS CENTRE AND MEDICAL SERVIC E S L,10000.0
HAMISI SUB-COUNTY HOSPITAL,590000.0
HANNEXE MEDICARE CENTRE,26000.0
Harambee Health Centre,30000.0
HARDIMTU DISPENSARY,240000.0
HARERI HEALTH CENTRE,160000.0
HASHI MEDICAL CENTRE LIMITED - MURANGA,252350.0
HAVANA HOSPITAL LIMITED,80000.0
HAVEN HEALTHCARE,15250996.0
HAVEN HOSPITAL BONDO,1020400.0
HAWINGA HEALTH CENTRE,310000.0
HAYAT HOSPITAL,10000.0
HEALPARK MEDICAL SOLUTIONS,56000.0
HEALTH WAVE MEDICAL SERVICES LIMITED-HOSPITA L,113900.0
HEALTHGATE HOSPITAL LTD,367800.0
HEALTHPACT HOSPITAL,70000.0
HEALTHRIGHT COMMUNITY MEDICAL CENTRE,20000.0
HEALTHY POP CENTRE,190000.0
HEMA HOSPITAL,420000.0
HENI HEALTH CENTRE,20000.0
HIGHFIELD HOSPITAL,190000.0
HILLVIEW NURSING HOME TAKABA LIMITED,20000.0
HOLA COUNTY REFERRAL HOSPITAL,278650.0
HOLANI MEDICAL CENTRE AND NURSING HOME,10000.0
HOLO KADAWA COMMUNITY CLINIC,30000.0
HOLSOMS ANNEX KEUMBU,400000.0
HOLSOMS NURSING HOME,720000.0
HOLY FAMILY CATHOLIC MISSION HOSPITAL,40000.0
HOLY FAMILY CENTRE -KIPSARAMAN,300000.0
HOLY FAMILY HOSPITAL NANGINA,600000.0
HOLY FAMILY ORIANG HEALTH CENTRE,110000.0
HOLY ROSARY HEALTH CENTRE NGONYEK,496000.0
HOLY SPIRIT HEALTH CENTRE - GILGIL,559000.0
HOMABAY COUNTY REFERRAL HOSPITAL,2366800.0
HOMEGROUND MEDICAL CENTRE,30000.0
HONGWE CATHOLIC DISPENSARY,20000.0
HOPE MATTERS INTERNATIONAL-VILLAGE OF HOPE H O S P,660000.0
HOPE RENAL CENTRE LIMITED,53250.0
HOPELIFT MEDICAL CENTRE,10000.0
HOPEM MEDICAL CENTRE,50000.0
HOPEMOT NURSING HOME,30000.0
HORIZON MATERNITY AND NURSING HOME TINGA,40000.0
HOSPITAL SANTA ANTONIO,10000.0
HULLOW DISPENSARY,180000.0
Hulugho Sub County Hospital,130000.0
HUNGAI DISPENSARY,310000.0
HURUMA HOSPITAL- MATHARE NORTH ANNEX,80000.0
HURUMA MATERNITY & NURSING HOME,270000.0
HURUMA SUB-COUNTY HOSPITAL,400000.0
IBENO SUB-COUNTY HOSPITAL,70000.0
IBRAHIM URE DISPENSARY,110000.0
ICHICHI DISPENSARY,10000.0
IGUHU SUB-COUNTY HOSPITAL,849999.0
IHURURU TREATMENT AND REHABILITATION HOSPIT A L,10000.0
IKALAASA DISPENSARY,100000.0
IKANGA HOPE DIAGNOSTIC & TREATMENT CENTRE,50000.0
IKEREGE MEDICAL CENTRE,10000.0
IKOMBE DISPENSARY,330000.0
IKUMBI HEALTH CENTRE,110000.0
IKUTHA MEDICARE CLINIC,240000.0
IKUTHA SUB-COUNTY HOSPITAL,20000.0
ILCHALAI DISPENSARY,100000.0
ILEHO HEALTH CENTRE,190000.0
ILLASIT DISPENSARY,10000.0
ILPARAKUO DISPENSARY,70000.0
IMANGA HEALTH CENTRE,80000.0
IMARA HEALTHCARE CENTRE,420000.0
IMARA HOSPITAL EMBU,2140000.0
IMBIAKALO DISPENSARY,20000.0
IMMACULATE CONCEPTION HEALTH CENTRE- KAPNY E B E R,20000.0
IMMACULATE HEART HOSPITAL KEREITA,220000.0
IMMACULATE HEART OF MARY MISSION HOSPITAL K I L I M,150000.0
IMPACT HEALTHCARE- ANNEX,70000.0
IMURTOT HEALTH CENTRE,290000.0
INFANT JESUS KALIMONI MISSION HOSPITAL,10000.0
INGIRIR DISPENSARY,80000.0
Ingotse Dispensary,352200.0
INTEGRATED VISION CENTRE MILIMANI MISSION HOS P I T,10000.0
INTERAIL COMMUNITY HEALTH SERVICES LTD,70000.0
INTERGRATED DEVELOPMENT FACILITY (HEALTH SE R V I C,430000.0
IPALI HEALTH CENTRE,150000.0
IREES TEENO DISPENSARY,940000.0
IRESUKI DISPENSARY,250000.0
ISEBANIA SUB-COUNTY HOSPITAL,630000.0
ISEGERE TOTO CLINIC,10000.0
ISHIARA SUB-COUNTY HOSPITAL,705999.0
ISIBANIA MISSION HEALTH CENTRE,340000.0
ISINET DISPENSARY,70000.0
ISINYA HEALTH CENTRE,120000.0
ISIOLO DRUG MART MEDICAL CENTRE,390000.0
ISMC SERVICES HOSPITAL,50000.0
ITANDO MISSION OF HOPE AND HEALTHCARE,630000.0
ITARC KENYA LIMITED,40000.0
ITEMBU DISPENSARY,10000.0
ITEN COUNTY REFERRAL HOSPITAL,663000.0
ITETE DISPENSARY,20000.0
ITHAENI DISPENSARY,30000.0
ITIBO ADVENTIST MISSION HOSPITAL,50000.0
ITIERIO MATERNITY AND NURSING HOME,240000.0
IVINGANZIA DISPENSARY,10000.0
IYABE SUB-COUNTY HOSPITAL,470000.0
J.M KARIUKI MEMORIAL COUNTY REFERRAL HOSPITA L,374950.0
JABEZ HEALTHCARE SERVICES,130000.0
JABROK DISPENSARY,120000.0
JALARAM NURSING &amp; MATERNITY HOME,50000.0
JAMBO HEALTHCARE LIMITED,330000.0
JAMBO KIDNEY CARE LIMITED,138450.0
JAMII HOSPITAL KARATINA,160000.0
JAMII WELLNESS HOSPITAL,60000.0
JANICE CHOLERTON MEDICAL &amp; CANCER CENTR E,690000.0
JANJU DISPENSARY,380000.0
JARAMOGI OGINGA ODINGA TEACHING AND REFERR A,4556300.0
JARIBUNI DISPENSARY,70000.0
JEMINDAS NURSING HOME LIMITED,60000.0
JEPKOYAI DISPENSARY,10000.0
JILANGO DISPENSARY,160000.0
JILORE DISPENSARY,20000.0
JIMBA DISPENSARY,10000.0
JOINT PARTNERS NURSING HOME,240000.0
JOMVU MODELHEALTH CENTRE - JOMVU KUU,400000.0
JORDAN HOSPITAL,170400.0
JOSNAM MEDICAL CLINIC,90000.0
JOYRIDE MEDICAL CENTRE,60000.0
JOYSHA MATERNITY AND NURSING HOME,110000.0
JUJA MODERN HOSPITAL,630000.0
JUJA ROAD MATERNITY HOSPITAL LIMITED- PANGAN I,970000.0
JUMUIA FRIENDS HOSPITAL KAIMOSI,1217950.0
JUMUPAMOZZI MEDICAL CENTRE,10000.0
JUNCTION FAMILY HOSPITAL LIMITED,40000.0
JUWFIAH MEDICAL CENTRE LIMITED,10000.0
KAALEM DISPENSARY,200000.0
KAALENG HEALTH CENTER,670000.0
KABARE HEALTH CENTRE,60000.0
KABARNET COTTAGE HOSPITAL LIMITED,150000.0
KABARTONJO SUB-COUNTY HOSPITAL,305200.0
KABAZI SUB-COUNTY HOSPITAL,60000.0
KABETWA HEALTH CENTRE,50000.0
KABIANGA HEALTH CENTRE,10000.0
KABISIMBA DISPENSARY,10000.0
KABIYET SUB-COUNTY HOSPITAL,1380000.0
KABOLECHO DISPENSARY,20000.0
KABOROM DISPENSARY,60000.0
KABOYWO HEALTH CENTRE,10000.0
KABUCHAI HEALTH CENTRE,240000.0
KABULA HEALTH CENTRE,1160000.0
KABUNYERIA DISPENSARY,330000.0
KACHODA DISPENSARY,80000.0
KACHUTH DISPENSARY,210000.0
KADENGE RATUORO HEALTH CENTRE,320000.0
KADINDA HEALTH CENTRE -COUNTY,30000.0
KAERIS DISPENSARY,650000.0
KAGIO HOSPITAL LIMITED,244950.0
KAGUMO HEALTH CENTRE,120000.0
KAGUNDU-INI DISPENSARY,230000.0
KAGWA HEALTH CENTRE,170000.0
KAHAWA WEST HEALTH CENTRE,770000.0
KAHEMBE HEALTH CENTRE,170000.0
KAIBOI MISSION HEALTH CENTRE,290000.0
KAIKOR HEALTH CENTER,400000.0
KAIMUGUL DISPENSARY,20000.0
KAINUK HEALTH CENTRE,50000.0
KAITESE DISPENSARY,110000.0
KAJIADO COUNTY REFERRAL HOSPITAL,159750.0
KAJUKI HEALTH CENTRE,250000.0
KAKAMEGA ORTHOPAEDIC HOSPITAL,440000.0
KAKELAE DISPENSARY,330000.0
KAKO DISPENSARY,180000.0
KAKONENI DISPENSARY,140000.0
KAKUMA MISSION HOSPITAL,380000.0
KAKUMA SUB-COUNTY HOSPITAL,120000.0
KAKUYUNI DISPENSARY KILIFI,70000.0
KAKUYUNI HEALTH CENTRE,80000.0
KALAMA HEALTH CENTRE,70000.0
KALANDINI HEALTH CENTRE,60000.0
KALAWA MODEL HEALTH CENTRE,686000.0
KALI DISPENSARY,90000.0
KALIANI HEALTH CENTRE,110000.0
Kalimapus Dispensary,320000.0
KALIMONI MISSION HOSPITAL,1030000.0
KALIMONI MISSION HOSPITAL-GITHURAI BRANCH,570000.0
KALOBEYEI DISPENSARY,360000.0
KALOKOL GOK HEALTH CENTRE,540000.0
KALOKOL MEDICAL SERVICES,40000.0
KALULINI HEALTH CENTRE,10000.0
KALUO HEALTH CENTRE,410000.0
KALYET CLINIC KIPKELION,300000.0
KAMALE DISPENSARY,90000.0
KAMASHIA DISPENSARY,20000.0
KAMAYECH DISPENSARY,30000.0
KAMBAJO DISPENSARY,70000.0
KAMBI YA WAYA DISPENSARY,10000.0
KAMBIRI HEALTH CENTRE,360000.0
KAMBIRWA HEALTH CENTRE,20000.0
KAMBOO DISPENSARY,40000.0
KAMKOMANI DISPENSARY,40000.0
KAMOGO HEALTH CENTRE,300000.0
KAMOI DISPENSARY,170000.0
KAMUNERU HEALTH CENTRE,160000.0
KAMUSINDE DISPENSARY,50000.0
KAMUTHANGA HEALTH CENTRE,40000.0
KAMUTHINI DISPENSARY,30000.0
KAMWOSOR HEALTH CENTRE,850000.0
KANAKURUNDIO HEALTH CENTRE,310000.0
Kanamkemer Sub County Hospital,230000.0
KANDARA SUB COUNTY HOSPITAL,1060000.0
KANDARIA DISPENSARY,40000.0
KANGA ONDITI DISPENSARY,80000.0
KANGAITA HEALTH CENTRE,70000.0
KANGARI HEALTH CENTRE,170000.0
KANGATOSA DISPENSARY,630000.0
KANGEMA SUB-COUNTY HOSPITAL,580000.0
KANGEMI HEALTH CENTRE,630000.0
KANGESO DISPENSARY,130000.0
KANGONDE DISPENSARY,170000.0
KANGUNDO SUB-COUNTY HOSPITAL,30000.0
KANNIKA INTERNATIONAL LTD HOSPITAL-TOM MBOY A,70000.0
KANYAKINE SUB-COUNTY HOSPITAL,1710000.0
KANYUNGU DISPENSARY,10000.0
KANZOKEA HEALTH CENTRE,234500.0
KAOYENI DISPENSARY,80000.0
KAPCHELAL HEALTH CENTRE,130000.0
KAPKATENY DISPENSARY,370000.0
KAPKATET SUB-COUNTY HOSPITAL,2515200.0
KAPKOI HEALTH CENTRE,80000.0
KAPKOROS SUB-COUNTY HOSPITAL,370000.0
KAPKOTA DISPENSARY,40000.0
KAPKURES DISPENSARY,10000.0
KAPKURES HEALTH CENTRE,110000.0
KAPLAMAI HEALTH CENTRE,420000.0
KAPSABET COUNTY REFERRAL HOSPITAL,891650.0
KAPSABET SURGICAL CARE CENTRE LTD,30000.0
KAPSAIT DISPENSARY,250000.0
KAPSAMBU DISPENSARY,250000.0
KAPSARA SUB-COUNTY HOSPITAL,525000.0
KAPSOWAR DISPENSARY,50000.0
KAPSOYA HEALTH CENTRE,430000.0
KAPTALAMWA HEALTH CENTRE,130000.0
KAPTAMA HEALTH CENTRE,30000.0
KAPTANAI HEALTH CENTRE,370000.0
KAPTARAKWA SUB-COUNTY HOSPITAL,351000.0
KAPTECHI DISPENSARY,90000.0
KAPTELDON HEALTH CENTRE,300000.0
KAPTUM DISPENSARY(BARINGO),10000.0
KAPTUMEK DISPENSARY,20000.0
KAPYEGO HEALTH CENTRE,670000.0
KARAMBUNA MEDICAL CLINIC,30000.0
KARANGATHA HEALTH CENTRE,70000.0
KARARIA DISPENSARY,10000.0
KARAU HEALTH CENTRE,50000.0
KARIMA DISPENSARY-BUNGOMA,420000.0
KARIMBONI DISPENSARY,40000.0
KARUMANDI HEALTH CENTRE,60000.0
KARUNGU SUB-COUNTY HOSPITAL,470000.0
KARURUMO RURAL HEALTH TRAINING CENTRE,40000.0
KASAALA HEALTH CENTRE,140000.0
KASARANI MATERNITY &amp; NURSING HOME,20000.0
KASIKEU HEALTH CENTRE,110000.0
KASUKU HEALTH CENTRE,300000.0
KATABOI DISPENSARY,200000.0
KATANGI HEALTH CENTRE,130000.0
KATHIANI SUB-COUNTY HOSPITAL,680000.0
KATHONZWENI HEALTH CENTRE,410000.0
KATILINI DISPENSARY,100000.0
KATITO MEDICAL CENTRE,90000.0
KATSE HEALTH CENTRE,270000.0
KATULANI HEALTH CENTRE,40000.0
KATYULULU DISPENSARY,60000.0
KAUMU DISPENSARY,30000.0
KAUTI DISPENSARY,20000.0
KAVIANI HEALTH CENTRE,130000.0
KAVUMBU DISPENSARY,30000.0
KAVUNYALALO DISPENSARY,110000.0
KAVUVWANI DISPENSARY,20000.0
KAWANGA DISPENSARY,570000.0
KAWIRIA NURSING HOME,40000.0
KAYOLE 1 HEALTH CENTRE,1750000.0
KAYOLE II SUB-COUNTY HOSPITAL,20000.0
KEDOWA HEALTH CENTRE,180000.0
KEE DISPENSARY,200000.0
KEGOGI HEALTH CENTRE,310000.0
KEGONDI HEALTH CENTRE,290000.0
KEGONGA MEDICAL CENTER,10000.0
KEHANCHA MOTHER &amp; CHILD HOSPITAL,190000.0
KEHANCHA SUB COUNTY HOSPITAL,1179800.0
KELSA FAMILY CLINIC,255000.0
KEMELOI HEALTH CENTRE,130000.0
KENEGUT DISPENSARY,20000.0
KENLANDS HEALTH SERVICES NAKURU-MAILI SITA,20000.0
KENOL HOSPITAL LTD,430150.0
KENYAGORO DISPENSARY,120000.0
KENYATTA NATIONAL HOSPITAL,8690973.0
KENYATTA UNIVERSITY TEACHING REFERRAL AND R E S E,5343400.0
KENYENYA HEALTH CENTRE,10000.0
KENYENYA MEDICAL AND DIAGNOSTIC CENTRE,10000.0
KENYENYA SUB-COUNTY HOSPITAL,80000.0
KENYERERE SUB-COUNTY HOSPITAL,90000.0
KERICHO COUNTY REFFERAL HOSPITAL,255600.0
KERINGET DISPENSARY,10000.0
KERINGET NURSING HOME LTD,830000.0
KERINGET SUB-COUNTY HOSPITAL,1039999.0
KERIO HEALTH CENTRE,550000.0
KERUGOYA COUNTY REFERRAL HOSPITAL,159750.0
KERUGOYA FORTIS MEDICAL AND CANCER CENTRE,80000.0
KERUGOYA FORTIS MEDICAL AND CANCER CENTRE T O,177300.0
KERUGOYA MEDICAL CENTRE,80000.0
KESSES HEALTH CENTRE,370000.0
KETIGOI DISPENSARY,20000.0
KEUMBU SUB-COUNTY HOSPITAL,210000.0
KEYIAN SDA MEDICAL CENTRE,40000.0
KEYLIFE MEDICAL CENTER,20000.0
KHACHONGE COMMUNITY DISPENSARY,1030000.0
KHAIRAT MEDICAL CENTRE LIMITED,119510.0
KHAJULA DISPENSARY,10000.0
KHALABA HEALTH CENTRE,340000.0
KHALABA MEDICAL SERVICES,30000.0
KHALICHA DISPENSARY,70000.0
KHALUMULI DISPENSARY,10000.0
KHARANDA DISPENSARY,230000.0
KHAUNGA DISPENSARY,910000.0
KHOROF-HARAR SUB COUNTY,340000.0
KHUNYANGU SUB-COUNTY HOSPITAL,830200.0
KHWISERO HEALTH CENTRE,375990.0
KIAMBERE DAM DISPENSARY,150000.0
KIAMBOGO DISPENSARY,10000.0
KIAMUTUGU SUB-COUNTY HOSPITAL,10000.0
KIANGAI HEALTH CENTRE,100000.0
KIANJOYA DISPENSARY,40000.0
KIANYAGA SUB-COUNTY HOSPITAL,875000.0
KIBAOKICHE DISPENSARY,40000.0
KIBAONI BARAKAH MEDICAL CENTRE,10000.0
KIBENDO HEALTH CENTRE,160000.0
KIBERA COMMUNITY HEALTH CENTRE-AMREF,210000.0
KIBERA SOUTH HEALTH CENTRE,310000.0
kibilay dispensary,70000.0
KIBINGEI DISPENSARY,420000.0
KIBIRICHIA SUB-COUNTY HOSPITAL,80000.0
KIBIRIGWI HEALTH CENTRE,130000.0
KIBOGO DISPESARY,50000.0
KIBOKO DISPENSARY,40000.0
KIBUGU HEALTH CENTRE,110000.0
KIBUGUA HEALTH CENTRE,20000.0
KIBUKE HEALTH CENTRE,110000.0
KIBWARENG HEALTH CENTRE,360000.0
KIDNEY AID DIALYSIS CENTER LIMITED,426000.0
KIDNEY SOLUTIONS CLINIC,266250.0
KIEGOI HEALTH CENTRE,50000.0
KIEMBE HEALTH CENTRE,290000.0
KIENGU MATERINITY & NURSING HOME,280000.0
KIGHANGACHINYI DISPENSARY,10000.0
KIGORO HEALTH CENTRE,160000.0
KIJANAHERI MEDICAL CENTRE,340000.0
KIJANAHERI MEDICAL CENTRE - MARAFA,30000.0
KIJANAHERI MEDICAL CENTRE - MARERENI,170000.0
KIKUMINI HEALTH CENTRE,80000.0
KILALA MODEL HEALTH CENTRE,210000.0
KILIBWONI HEALTH CENTRE,800000.0
KILIFI COUNTY REFERRAL HOSPITAL,928950.0
KILILI HEALTH CENTRE,80000.0
KILINGILI HEALTH CENTRE,330000.0
KILKILEY DISPENSARY,200000.0
KILOH DISPENSARY,10000.0
KILOME MNH HOSPITAL,130650.0
KILTAMANY DISPENSARY,20000.0
KIMA MISSION HOSPITAL,580000.0
KIMAETI HEALTH CENTRE,1190000.0
KIMALEL HEALTH CENTRE,130000.0
KIMALEWA HEALTH CENTRE,200000.0
KIMANA HEALTH CENTRE,390000.0
KIMANA ULTRACARE HOSPITAL LIMITED,1000000.0
KIMANGETI DISPENSARY,180000.0
KIMATHI MEDICAL SERVICES KARABA,110000.0
KIMBIMBI SUB-COUNTY HOSPITAL,220000.0
KIMENDE ORTHODOX MISSION HEALTH CENTRE,143000.0
KIMESWON HEALTH CENTRE,590000.0
KIMININI COTTAGE MISSION HOSPITAL,2470000.0
KIMNAI HEALTH CENTRE,440000.0
KIMONGE HEALTH CENTRE,10000.0
KIMOSE DISPENSARY,10000.0
KIMUGUL DISPENSARY,4000.0
KIMUTWA DISPENSARY,220000.0
KINANIE MODEL HEALTH CENTRE,50000.0
KINARA HOSPITAL,10000.0
KINARANI DISPENSARY,330000.0
Kineni Dispensary,200000.0
KING DAVID\\'S HOSPITAL,51950.0
KINGDOM FAITH BASED HOSPITAL,60000.0
KINGS NURSING &amp; MATERNITY HOSPITAL LIMITE D,20000.0
KINONDO KWETU HOSPITAL,1590000.0
KINYASYE DISPENSARY,20000.0
KIOGE DISPENSARY,307500.0
KIOGORO LEVEL 4 HOSPITAL,190000.0
KIONYO HEALTH CENTRE,110000.0
KIPCHIMCHIM MISSION HOSPITAL,70000.0
KIPETO DISPENSARY,280000.0
KIPKEIKEI DISPENSARY,10000.0
KIPKELION SUB-COUNTY HOSPITAL,1280000.0
KIPKOROR DISPENSARY,40000.0
KIPLALMAT DISPENSARY,10000.0
KIPLENJIN DISPENSARY,10000.0
KIPLOMBE MEDICAL CENTRE,10000.0
KIPSAIYA DISPENSARY,10000.0
KIPSIGAK HEALTH CENTRE,70000.0
KIPSONOI HEALTH CENTRE,80000.0
KIPSUTER DISPENSARY,20000.0
KIPSYENAN DISPENSARY,20000.0
KIPTAGICH HEALTH CENTRE,240000.0
KIPTANGWANYI DISPENSARY,720000.0
KIPTERE HEALTH CENTRE,10000.0
KIPTORORO DISPENSARY,40000.0
KIPTULWA DISPENSARY,70000.0
KIPTUMO SUB-COUNTY HOSPITAL,1110000.0
KIPTUNO HEALTH CENTRE,20000.0
KIPWASTUIYO HEALTH CENTRE,130000.0
KIRIAINI MISSION HOSPITAL,936500.0
KIRIBWET DISPENSARY,50000.0
KIRINYAGA TREATMENT CENTRE,30000.0
KIRITIRI HEALTH CENTRE,240000.0
KIRITIRI MEDICAL HEALTHCARE LTD,570000.0
KIROGO HEALTH CENTRE,79999.0
KIROMWOK DISPENSARY,20000.0
KISAKU DISPENSARY,260000.0
KISANANA HEALTH CENTRE,160000.0
KISAU SUB COUNTY HOSPITAL,170000.0
KISESINI DISPENSARY,440000.0
KISEVENI DISPENSARY,10000.0
KISHARU DISPENSARY,60000.0
KISHON HEALTH CENTRE,80000.0
KISHUSHE DISPENSARY,60000.0
KISII SPECIALIST HOSPITAL LTD,30000.0
KISII TEACHING AND REFERRAL HOSPITAL,202350.0
KISIMA DIAGNOSTIC AND TREATMENT CENTRE LIMIT E D,20000.0
KISIMA MODEL HEALTH CENTRE,220000.0
KISOR DISPENSARY,150000.0
KITABISI DISPENSARY,40000.0
KITENGELA MEDICAL SERVICES,420000.0
KITENGELA MEDICAL SERVICES--KAJIADO,270000.0
KITENGELA STAR OF THE SEA MEDICAL SERVICES,10000.0
KITENGELA SUB-COUNTY HOSPITAL,10000.0
KITENGELA WEST HOSPITAL,561200.0
KITHEUNI DISPENSARY,10000.0
KITHIMU HEALTH CENTRE,60000.0
KITHUKI HEALTH CENTRE,60000.0
KITHYOKO HEALTH CENTRE,600000.0
KITISE HEALTH CENTRE,90000.0
KITUI COUNTY REFERRAL HOSPITAL,2678648.0
KITUNDU G.O.K DISPENSARY,50000.0
KITUNI DISPENSARY,240000.0
KITURO HEALTH CENTRE,30000.0
KIUMBU HEALTH CENTRE,40000.0
KIUNGA HEALTH CENTRE,110000.0
KIVAA HEALTH CENTRE,490000.0
KIVAANI HEALTH CENTRE,110000.0
KIWAMU HEALTH CENTRE,20000.0
KIWANDANI DISPENSARY,420000.0
KIZIBE DISPENSARY,150000.0
KIZINGITI DISPENSARY,320000.0
KIZINGO HEALTH CENTRE,120000.0
KOBADADI DISPENSARY,110000.0
KOBUJOI FOREST DISPENSARY,440000.0
KOBUJOI MEDICAL CENTRE,56000.0
KOBUJOI MISSION HOSPITAL,340000.0
KOBUYA HEALTH CENTRE,230000.0
KOCHOLWO HEALTH CENTRE,330000.0
KODINGO HEALTH CENTRE,40000.0
KODONDI HEALTH CENTRE,10000.0
KODUOGO DISPENSARY,30000.0
KOILOT HEALTH CENTRE,100000.0
KOIWA HEALTH CENTRE,50000.0
KOKECH MIRONDO HEALTH CENTRE,20000.0
KOKISELEI DISPENSARY,90000.0
KOKWET FAMILY HEALTH CARE,90000.0
KOKWOTENDWO DISPENSARY,730000.0
KOLANI DISPENSARY,60000.0
KOLANYA SALVATION ARMY HEALTH CENTRE,199000.0
KOLOWA HEALTH CENTRE,160000.0
KOMAROCK MODERN HEALTHCARE,120000.0
KOMAROCK MODERN HEALTHCARE -CHUKA,910000.0
KOMAROCK MODERN HEALTHCARE- KATHWANA,21300.0
KOMAROCK MODERN HEALTHCARE UTAWALA,645750.0
KOMOMANGE DISPENSARY,20000.0
KONGONI HEALTH CENTRE,100000.0
KONJORA DISPENSARY,600000.0
KONTON DISPENSARY,20000.0
KOPANGA METHODIST DISPENSARY,550000.0
KOPSIRO MODEL HEALTH CENTRE,1159999.0
KOROGOCHO HEALTH CENTRE,180000.0
KOROSIANDET HEALTH CENTRE,440000.0
KORU HOLY FAMILY MISSION HOSPITAL,60000.0
KORY FAMILY HOSPITAL KIMILILI,959750.0
KPN PEARL HEALTH LIMITED,131500.0
KUBIHALO DISPENSARY,200000.0
KUBURA DISPENSARY,370000.0
KUIKUI HEALTH CENTRE,170000.0
KULAALEY HEALTH CENTRE,50000.0
KUNYA DISPENSARY,440000.0
KUOYO HEALTH CENTRE,359000.0
KURANGORIK HEALTH CENTRE,480000.0
KURESIET DISPENSARY,10000.0
KURESOI HEALTH CENTRE,600000.0
KUTAYU HEALTH CENTRE,40000.0
KUTULO HEALTH CENTER,130000.0
KUTUS HEALTH CENTRE,100000.0
KUVASALI HEALTH CENTRE,50000.0
KWA NEEMA MEDICAL SERVICES,50000.0
KWALE HEALTH CENTRE,140000.0
KWALE SUB-COUNTY REFERRAL HOSPITAL,1682980.0
KWANZA SUB-COUNTY HOSPITAL,452300.0
KWOYO HEALTH CENTRE,30000.0
KYAANI DISPENSARY,220000.0
KYAMBEKE DISPENSARY,270000.0
KYANGANDA DISPENSARY,30000.0
KYANGUNGA HEALTH CENTRE,60000.0
KYELENI HEALTH CENTRE,100000.0
KYENZENZENI DISPENSARY,40000.0
KYUASINI HEALTH CENTRE,100000.0
KYUSO NEEMA MEDICAL HEALTH SERVICES,40000.0
KYUSO SUB COUNTY HOSPITAL,569999.0
LADNAN HOSPITAL,2409940.05
LADNAN HOSPITAL WAJIR,255600.0
LADOPHARMA MEDICAL CENTRE-MASARA LTD,49800.0
LADOPHARMA NURSING HOME LIMITED,20000.0
LAFALEY DISPENSARY,250000.0
LAGSURE DISPENSARY,80000.0
Lagsure Nursing Home LTD,20000.0
LAILA MEDICAL CENTRE,210000.0
LAISAMIS CATHOLIC HOSPITAL,60000.0
LAISAMIS SUB COUNTY HOSPITAL,550000.0
LAKESIDE INTEGRATED MEDICAL SERVICES,50000.0
LAKEVIEW HOSPITAL LIMITED,180000.0
LAMAIWE DISPENSARY,30000.0
LAMU COUNTY REFERRAL HOSPITAL,926500.0
LAMURIA HEALTH CENTRE,130000.0
LANBIB DISPENSARY,120000.0
LANET HEALTH CENTRE,1020000.0
LANGAS RACECOURSE NURSING HOME,70000.0
LANGI KODERA HEALTH CENTRE,210000.0
LANGONI HOSPITAL LTD,10000.0
LAPKEYET BETALIFE MEDICAL LIMITED,90000.0
LEBEN MEDICAL SERVICE,40000.0
LEGACY FAMILY HEALTH OPTION MULOT,170000.0
LELBOINET HEALTH CENTRE,60000.0
LELMOLOK NURSING HOME,30000.0
LEMORUNG'ENY DISPENSARY,60000.0
LEMOTIT DISPENSARY,20000.0
LENGO MEDICAL CLINIC,320000.0
LESHAU PONDO HEALTH CENTRE,90000.0
LESHUTA DISPENSARY_,80000.0
LESSOS HEALTH CENTRE,680000.0
LETEA HEALTH CENTRE,150000.0
LIANAS MEDICAL CENTRE,150000.0
LIDHA DISPENSARY,120000.0
LIFE POINT HOSPITAL,520000.0
LIFECARE HOSPITAL LIMITED-KIKUYU,538600.0
LIFECARE HOSPITAL LIMITED-MERU,1224950.0
LIFECARE HOSPITAL-ELDORET LIMITED,6159723.19
LIHANDA HEALTH CENTRE,100000.0
LIKII DISPENSARY,10000.0
LIKINDU HEALTH CENTRE,610000.0
LIKONI CATHOLIC HOSPITAL,40000.0
LIKONI SUB-COUNTY HOSPITAL,300000.0
LIMURU COTTAGE HOSPITAL KENTMERE ANNEX,30000.0
LIMURU COTTAGE HOSPITAL MATERNITY ANNEX,60000.0
LIMURU HEALTH CENTRE,240000.0
LIMURU NURSING HOME,740000.0
