provider_name,amount
Machang'A Dispensary,49343.27
Machinery Health Care Centre,16888.06
Machururiati Dispensary,7242.73
Machwele Friends Dispensary,8715.55
Macmillan Hospital Ltd,24800.21
Madende Dispensary,716860.03
Madiany Sub County Hospital,387891.31
Madina Hospital Limited,15247.11
Madunguni Dispensary,196600.96
Madyan Nursing Home Limited,5657.51
Madzimbani Dispensary,434019.75
Maendeleo Clinic,19885.13
Maeni Dispensary,17862.41
Magadi Soda Company Hospital Magadi,22202.9
Magan Nursing Home Limited,1283.95
Magarini Dispensary,6951.93
Magdak Maternity And Nursing Home,205518.53
Magena Health Centre,364335.29
Magenche Dispensary,14552.22
Mageta Health Centre,3442.9
Magina Health Centre,49065.65
Magombo Health Centre,22354.95
Magonoi Dispensary,29082.68
Magunga Level Iv Hospital,15981.54
Magutuni District Hospital,492556.48
Magwagwa Health Centre,136002.31
Magwaland Healthcare,6376.08
Mahandakini Dispensary,51078.65
Mahanga Dispensary (Bokoli),88181.72
Mahat Allah Nursing Home Limited,1468.36
Mahaya Health Centre (Rarieda),169479.57
Mahnaz Nursing Home,128634.58
Maiela Health Centre,1781.93
Maiko Medical Clinic,4273.73
Maili Saba Dispensary,256580.84
Maina And Mwangi Health Centre,54538.62
Maina Dispensary,105867.33
Mainland Relief Hospital,51974.92
Maisha Medical Clinic,69940.79
Majabu Medical Center,122255.65
Maji Mazuri Claycity Dispensaryy,411596.41
Maji Mazuri Dispensary,75815.55
Maji Moto Dispensary,2231.34
Maji Tamu Health Centre,27264.94
Makadara Health Care,70916.88
Makadara Health Centre,84218.55
Makanzani Dispensary,97167.36
Makara Dispensary,29372.7
Makaror Dispensary,218950.65
Makasa Dispensary (Nguu),22400.58
Makengi Dispensary (Embu),296009.11
Makhanga Dispensary,34564.74
Makhonge Dispensary,72178.43
Makima Dispensary,172822.69
Makindu Dispensary,160328.55
Makololwe Dispensary,29091.49
Makomboani Dispensary,250237.4
Makongeni Dispensary,1738368.18
Makoror Medical Centre & Nursing Home,205091.12
Makueni County Referral Hospital,1433.89
Makunga Rural Health Demonstration Centre,763445.66
Makutano Dispensary (Soysambu/Mitua),176958.37
Makutano Health Centre,129553.42
Makuyu Health Centre,227364.31
Makwasinyi Dispensary,17332.36
Makyolok Dispensary,14763.06
Malaika Dispensary,9111.09
Malakisi Health Centre,448047.64
Malanga Dispensary -Vitengeni,394836.17
Malanga Health Centre,30063.66
Malava Sub County Hospital,544634.57
Malekha Dispensary,57646.4
Malela Level 4 Hospital,58485.06
Malindi Sub County Hospital,1155034.54
Malkagufu Dispensary,52591.31
Malongo Dispensary,171463.2
Malukiloriti Dispensary,311883.59
Mama Abigael Smart Clinic,39623.56
Mama Anns Odede Community Health Centre,202701.29
Mama Asha Nursing Home,16888.84
Mama Ebla Nursing Home Limited,3019.39
Mama Fridah Clinic,205960.87
Mama Gutha Medical Clinic,19208.56
Mama Habiba Maternity And Nursing Home-Bani S A L I M I T,1622.57
Mama Maria Clinic,50324.82
Mama Nerbeel Nursing Home,29290.93
Mama Nursing Home,5052.9
Mama Plister Blair Health Centre,131166.48
Mama Rachel Ruto Maternity Hospital,1308574.93
Mamas Nursing Home,30363.56
Mamba Dispensary (Yatta),59882.14
Mamo Hospital,169620.84
Manaash Nursing Home Limited,1363.48
Manal Medical Centre,58426.65
Manda Dispensary,100024.67
Mandera Central Sub County Hospital,1283.95
Mandera County Refferal Hospital,390573.93
Mandera Nursing Home,18920.59
Mandera Wellness Centre Annex Co.Limited,20500.83
Mandera West Nursing Home,1283.95
Manga Sub County Hospital,253286.51
Mangala Dispensary,123569.64
Mangani Medicare Centre,5161.8
Mango Dispensary,32419.74
Mangroove Medicare Limited,1363.48
Mangs Health Care Clinic,24109.05
Mangu Health Centre,416275.59
Manoa Dispensary,131877.26
Manoti Tumaini Medical Centre,205960.87
Mansa Health Centre,5453.91
Manunga Health Centre,1145694.25
Manyala Sub County Hospital,301325.08
Manyoror Dispensary,107267.8
Manyuanda Health Centre,325119.4
Manyuanda Health Centre (Rarieda),92284.53
Maparasha Dispensary,557949.74
Mapenya Dispensary,35703.29
Marachi Healthcare Clinic,33842.83
Marafa Sub County Hospital,123519.56
Maragua Sub County Hospital,326010.42
Maralal Catholic Dispensary,33364.35
Marani District Hospital,902597.02
Marble Healthcare Limited,61255.56
Marenyo Health Centre,146920.73
Marereni Dispensary,457390.73
Maria Mat. & Nursing Home,109491.68
Maria Teressa Nuzzo Health Centre,115396.49
Mariakani Community Healthcare Services,349383.73
Mariakani Cottage Hospital Mlolongo,168683.02
Mariakani Sub-County Hospital,693130.58
Mariashoni Dispensary,55471.54
Marigat Sub County Hospital,596495.86
Marigo Dispensary,153994.53
Mariira Community Dispensary,14898.42
Marikebuni Dispensary,97800.97
Maringo Clinic,62861.24
Mariwa Dispensary,7564.76
Marks Ever Health Care,59919.11
Maroatora Nursing Home,106995.53
Marpe Medicentre,1204.61
Marsabit County Referal Hospital,242363.17
Marsabit Liban Chemist And Optical Services,19617.25
Marubel Healthcare Centre Limited,5014.26
Marura Nursing Home,8020.81
Marurui Health Centre,905557.51
Mary Immaculate Health Centre Kaptagat,433493.52
Mary Immaculate Kerugoya Hospital,29237.27
Maryhill Medical Centre,1440.1
Maryrosa Health,158479.58
Masaba Sub-County Hospital,514643.7
Masala Dispensary,35403.98
Masalani Diagnostic Limited,110580.44
Masco Nursing Home,161522.59
Maseno Mission Hospital,168327.68
Mashaallah Nursing Home,10593.18
Mashambani Dispensary,149078.52
Mashriq Medical Centre Limited,38968.24
Masii Health Centre,82283.49
Masii Medical Centre,347200.23
Masinga Model Health Centre,346515.75
Masogo Dispensary,32237.04
Masogo Sub County Hospital,305290.44
Masokani Dispensary,34997.59
Masongaleni Health Centre,359259.04
Masongo Dispensary,10105.18
Mastoo Dispensary,67804.01
Masumba Dispensary,73925.11
Masurura Dispensary,22516.53
Masuud Pharmacy And Medical Centre Limited,9029.96
Mata Dispensary (Taveta),25032.36
Matanya Dispensary,22433.51
Matasia Health Centre,864152.14
Matata Nursing Home,2401797.25
Matayos Health Centre,162830.62
Matercare Maternity Hospital,659407.47
Matete Level 4 Hospital,372737.01
Mathanguni Dispensary,47371.55
Mathare North Hospital,1231365.26
Mathare Police Depot Dispensary,63542.25
Mathingira Medical Centre,12211.43
Matibabu Foundation Hospital Ugunja Clinic,129711.08
Matiku Dispensary,6202.91
Matiliku District Hospital,945.31
Matisi Dispensary,139969.34
Matondoni Dispensary,604091.08
Matsangoni Model Health Centre,196115.79
Matuga Dispensary,41413.26
Matulo Dispensary,304850.87
Matunda Maternity Home,101883.29
Matunda Sub County Hospital,566469.53
Matunda Sub County Hospital - Kiminini,633859.64
Matungu Sub-District Hospital,91440.49
Matungulu Health Centre,45404.22
Matura Dispensary,22034.2
Maturu Dispensary,3573.23
Matuu Level 4 Hospital,581626.24
Matuu Mission Health Centre,398930.76
Mau Narok Health Centre,341637.46
Maua Cottage Hospital Limited,2356297.6
Maumau Dispensary,6817.39
Maungu Model Health Centre,173250.09
Mautuma Sub County Hospital,616890.36
Maviaume Dispensary,73723.3
Mavindini Health Centre,56357.27
Mavindu Dispensary,150484.33
Mavuno Dispensary,22426.23
Maweli Dispensary,11947.39
Maxmed Nursing Home,57205.05
Mayanja Dispensary,145665.68
Mbaga Dispensary,66706.43
Mbalambala Dispensary,41939.95
Mbale Health Centre,165601.52
Mbale Rural Health Training Centre,164587.07
Mbavani Dispensary,111726.76
Mbeere Sub-County Hospital,158193.48
Mbegani Dispensary,72010.1
Mbenuu H Centre,32214.78
Mbeu Sub-County Hospital,38704.19
Mbiini Dispensary,79692.54
Mbita Dispensary,7607.59
Mbita Kalando Health Centre,45196.73
Mbita Sub-District Hospital,484901.0
Mbitini Rehema Community Hospital,1827.01
Mbiuni Health Centre,30656.67
Mbogo Valley Dispensary,108033.96
Mbogoini Health Centre,45967.93
Mbondoni Dispensary,60638.48
Mbooni Sub County Hospital,3738.74
Mbotela Clinic,13468.91
Mbui-Nzau Dispensary,54721.58
Mbukuni Dispensary,9145.05
Mbulia Dispensary,61879.23
Mbuni Dispensary,32046.38
Mbuvo Health Centre,17599.7
Mbuyu Dispensary,155641.66
Mbwaleni Dispensary,52653.56
Mc Tumaini-Kirura,6975.28
Mecheo Dispensary,20049.04
Mechimeru Health Centre,529863.74
Med 25 International Kenya,54766.51
Medan Medical Centre,7158.08
Medica Family Hospital,5675.1
Medical Link Integrated Health Program,74684.38
Medicross Clinic Juja Mall,366857.44
Medicross Limited Mumias,867016.68
Medicross Limited Nakuru,810921.77
Medicross Ltd Kawangware,2024.12
Medicross Megacity,198656.14
Medicross Meru,2232642.06
Medicure Medical Center,3473.44
Mediforte Hospital Limited,170652.66
Medijav Medical Services,44470.09
Medina Health Centre.,1948.01
Medina Medicare Hospital Limited,50813.95
Medisica Medical Clinic,56365.68
Meditox Healthcare Services Limited,1735.45
Meditrust Health Care Services,937481.64
Medkim Care Centre,2696.09
Medlife Health Care,94870.11
Medscale Medical Centre,46078.87
Medswells Pharmacy And Medical Centre,3034.99
Medwin Medical Centre,50349.51
Mekam Medical Center,3442.9
Mellyvan Hospital,79638.43
Melodius Medical Centre Nyamaiya,17240.17
Melwa Health Centre,371737.07
Memorata Medical Centre Ltd,165630.94
Memret Clinic,225795.02
Menengai Crater Dispensary,708352.3
Mephi Health Services Ltd,12882.45
Mephibosheth Medical Clinic,9345.58
Mercal Healthcare Bukembe,1353.44
Mercy Advent Medical Centre,2816.25
Mercy Hospital,174546.24
Mercy Mission Medical Centre,14906.61
Mercylight Hospital,38523.39
Mercyline Care Hospital,26221.86
Mercylite Medical Clinic- Ruiru,1744635.31
Meridian Hospital,234137.53
Merigi Dispensary,589941.93
Merucare Medical Center,8655.89
Meswo(Tunza) Medical Services,96267.54
Meteitei Sub-District Hospital,619313.15
Mfangano Central Adventist Mission Health C E N T R E,1244.07
Mgamboni Dispensary,17440.46
Mgange Dawida Dispensary,28779.5
Mgange Nyika Health Centre,136094.63
Miambani Health Centre,2288.85
Miangeni Dispensary (Mbooni),234595.39
Miasenyi Dispensary,2821.38
Miathene District Hospital,792343.5
Midhill Maternity & Nursing Home,22927.42
Midhine Dispensary,7451.6
Midoina Dispensary,9167.09
Miendo Dispensary,227303.3
Migere Health Centre,9930.19
Migori County Referral Hospital,1843252.83
Migori Health Station,114038.97
Migosi Sub County Hospital,259305.71
Migwani Sub County Hospital,320079.38
Mihuu Dispensary,274673.65
Mijomboni Dispensary,7966.94
Mikaro Dispensary,36832.73
Mikeu Dispensary,85584.68
Mikindani Catholic Dispensary,741799.65
Mikinduri Health Centre,20526.82
Mikinduri Sub-District Hospial,80005.14
Mikumbune Sub-District Hospital,806563.89
Mikuyuni Dispensary (Kibwezi West),28178.64
Mile 46 Health Centre,306696.28
Milele Intergrated Medical Services,21981.57
Millenium Medical Centre (Etago),387365.26
Millennia Healthcare Limited-Githurai,15568.7
Milo Health Centre,269319.39
Miluki Dispensary,137173.22
Mina Nursing Home Rhamu Limited,12698.38
Minaret Hospital Limited,10593.53
Miniambo Dispensary,207281.54
Minto Family Healthcare Services,286143.14
Minto Medical Centre,131178.11
Mioro Dispensary,1284.54
Miraj2,22567.89
Miranga Dispensary,46131.38
Miranga Sub County Hospital,95876.6
Mirangine Health Centre,451434.67
Mirere Health Centre,67166.24
Mirihini Dispensary,101438.1
Miriri Dispensary,13355.71
Miritini Cdf Health Centre,386477.01
Miriu Health Centre,89860.28
Mirogi Health Centre,159063.49
Mirugi Kariuki Sub County Hospital,38854.71
Misesi Sub County Hospital,203674.27
Misikhu Dispensary,60220.58
Misiwi Memorial Hospital,139691.51
Misori Dispensary,137721.55
Mission Care Hospital Limited,1303636.33
Mission Care Nursing Home,4800192.58
Mission Of Hope International,15398.45
Mitsajeni Dispensary,64808.03
Mitume Dispensary,3429.46
Mitunguu Dispensary,7501.77
Mitunguu Medical Services,149746.86
Mituvu Dispensary,72916.07
Miu Health Centre,197816.39
Miumoni Dispensary,25969.38
Miwani Dispensary,80028.1
Mjanaheri Dispensary,15857.28
Mkondoni Dispensary,135508.28
Mkongani Dispensary,56232.87
Mkongani Health Centre,272655.63
Mkunga Maternity & Nursing Home,32215.68
Mkunumbi Dispensary,1401.64
Mlaleo Health Centre (Moh),708088.69
Mlolongo Health Centre,833662.21
M'Mangani Dispensary,54900.42
Mnyenzeni Community Medical Clinic,4647.38
Mnyenzeni Health Centre,643852.22
Mochenwa Dispensary,106126.06
Mochenwa Royal-Summit Health Clinic,23654.93
Mochongoi Health Centre,5139.61
Modern Aberdare View Hospital,1043.69
Modern Redsea Nursing Home Limited,9481.46
Modesty Medical Centre,13440.69
Moding Health Centre,1803.6
Modogashe Nursing Home,37716.72
Modogashe Sub-County Hospital,558062.37
Mogil Health Centre,84632.48
Mogogosiek Health Centre,424533.44
Mogonga Crescent Medical Centre,6112.31
Mogoon Dispensary,28774.39
Mogori-Komasimo Health Centre,9323.19
Mogotio Sub-County Hospital Baringo,1403289.6
Mogotio Catholic Dispensary,2231.34
Moi Voi County Referral Hospital,2296090.34
Moiben Health Centre,429814.25
Mokowe Medical Centre,4913.44
Molo Sub County Hospital,1094798.71
Mombwo Dispensary,3135.41
Momoniat Health Centre,122318.79
Mongorisi Health Centre,121718.05
Mongotini Dispensary,27143.79
Monguni Dispensary,13434.27
Monianku Health Centre,398397.7
Monteri Medical Hospital,108831.98
Moshi Clinic,60328.54
Mosobeti Dispensary,18563.36
Mosore Dispensary,16883.29
Mosoriot Rural Health Training Clinic,12541.66
Mosoriot Sub County Hospital,885582.14
Mother Amadea Health Centre,3384309.61
Mother Angela Huruma Hospital,475184.05
Mother Kevin Hospital (Catholic),1479723.97
Mother Theresa Medical Clinic,10234.42
Mothersolbrit Nursing Home,89335.91
Motontera Dispensary,70910.63
Motonto Dispensary (Sameta),52058.71
Motosiet Health Centre,59501.15
Mount Olive Medical Centre,189784.38
Moyale Nursing Home,212762.13
Moyale Sub County Referral Hospital,333868.65
Mpeli Medical Centre,167796.63
Mpinzinyi Health Centre,73120.65
Mrima Maternity Hospital,4072.47
Mrima Wa Ndege Dispensary,65880.51
Mrughua Dispensary,49601.84
Msambweni County Referral Hospital,1246997.62
Msamwema Medical Centre,118496.4
Msekekwa Health Centre,580269.63
Mshongoleni Community Dispensary,90215.44
Mt Elgon Sub County Hospital,560353.29
Mt Kenya (Ack) Hospital,329325.0
Mt Kenya Sub-County Hospital,1007093.2
Mt. Kenya Kangema Hospital Limited,11641.18
Mt. Longonot Medical Services Limited,1419.75
Mtangwanda Dispensary,140271.74
Mtaragon Health Centre,87177.99
Mtepeni Dispensary,71415.23
Mtito Andei Sub County Hospital,62188.44
Mtomondoni Community Clinic,6090.12
Mtondia Dispensary,256927.59
Mtondia Medical Clinic,54625.92
Mtoroni Dispensary,20664.26
Mtwapa Dispensary (Shimo La Tewa),362419.38
Mtwapa Medical Clinic And Nursing Home,840436.07
Mtwapa Sub County Hospital,1645780.56
Muad Medical Centre,71665.02
Muanda Health Centre,19215.85
Muanju Health Care Services,49893.96
Muchagori Dispensary,215376.71
Mucharagedispensary,95900.62
Muchatha Dispensary,143400.5
Muchonoke Dispensary,209102.72
Mugabo Dispensary,1548.19
Mugai Dispensary,120474.65
Mugoiri Catholic Dispensary,1043.69
Mugomari Dispensary,309763.71
Mugumo Dispensary,173323.69
Mugumo Medical Centre Kagumo,687.14
Mugunda Catholic Dispensary,5976.14
Mugurin Dispensary,2281.49
Muhaka Health Centre,169247.31
Muhoroni County Hospital,348635.51
Muhuru Sub-County Hospital,124876.33
Mukangu Health Centre,199133.61
Mukende Health Centre,47821.58
Mukhe Dispensary,57736.79
Mukhobola Health Centre,160905.43
Mukindu Dispensary,106403.59
Mukungi Dispensary,143759.83
Mukunike Dispensary,117959.72
Mukuru Health Centre,1867752.57
Mukurweini Sub-County Hospital,913014.17
Mukuuri Dispensary,246544.6
Mukuyu Health Centre,8339.38
Mukuyuni Sub-District Hospital,112916.36
Mulachi Dispensary,151362.02
Mulaha Dispensary,129063.5
Mulanjo Dispensary,142225.64
Mulenyu Dispensary,16760.61
Mulot Catholic Dispensary,91527.87
Mulot Health Centre,12592.63
Multihealth Nursing Home,148161.87
Mulwanda Dispensary,165041.18
Mumbuini Dispensary,134535.24
Mumbule Dispensary,4372.65
Mumbuni Dispensary (Mwingi),37443.45
Mumbuni Nursing Home,25720.72
Mumias Level Iv Hospital,802619.37
Mumias Model Health Centre,610152.64
Mumias West Health Care,16864.08
Mumoni Maternity And Nursing Home,6628.84
Mundika Maternity & Nursing Home,164615.87
Mundobelwa Health Centre,184028.1
Mung'Ang'A Dispensary,100538.39
Mungoma Hospital,285587.84
Mung'Ung'U Dispensary,38870.45
Mungwa Dispensary,18614.76
Munongo Dispensary,7153.6
Munoywa Dispensary,30029.47
Muntasir Nursing Home,73028.5
Munyaka Dispensary,17350.65
Munyanza Nursing Home,2993.08
Munyu Health Centre,965280.13
Muqim Clinic Danaba,7072.11
Mur Malanga Dispensary,45836.22
Murang'A County Refferal Hospital,3839433.55
Murantawa Dispensary,1954.03
Murarandia Dispensary,101995.1
Murindoku Dispensary,415840.97
Muriranjas Sub-District Hospital,361576.23
Murudef Dispensary,22296.45
Murungaru Health Centre,329615.55
Mururi Medical Center,144238.21
Musadbii Nursing Home Limited,11400.32
Musalala Dispensary,5225.74
Musango Dispensary,40465.88
Musenke Dispensary,5819.13
Musikoma Dispensary,90799.36
Musingini Dispensary,7467.12
Muskut Health Centre,75895.16
Musokoto Dispensary,3688.26
Mustaqiim Nursing Home,8606.68
Mustashfa Medical Clinic And Nursing Home Limited,171399.9
Mutanda Dispensary,29137.02
Mutarakwa Dispensary,261487.95
Mutati Dispensary,601290.71
Mutembuku Dispensary,13659.15
Mutha Health Centre,5100.68
Muthale Mission Hospital,419274.3
Muthanthara Dispensary,99110.87
Muthara Sub-County Hospital,67886.89
Muthengera Dispensary,136169.18
Muthesya Dispensary,98897.83
Muthetheni Health Centre,113977.25
Muthingiini Dispensary,25618.87
Muthithi Dispensary,47424.91
Mutiluni Dispensary,17142.98
Muting'Ong'O Dispensary,68339.73
Mutithi Health Centre,216379.97
Mutitu Community Dispensary,150143.05
Mutitu Dispensary,112234.93
Mutitu Sub County Hospital,207912.02
Mutituni Level 4 Hospital,510481.2
Mutomo Sub County Hospital,701811.95
Mutuati Catholic Hospital,4616.47
Mutuati Sub Couty Hospital,133218.24
Mutulani Dispensary,26330.51
Muua Dispensary,45236.64
Muumandu Health Center,14892.75
Muusini Dispensary,72306.59
Muusini Dispensary (Makueni),23303.4
Muyeye Health Centre,107451.61
Muyu Wa Kae Dispensary,14995.48
Mvindeni Dispensary,264602.18
Mwaani Dispensary,7626.18
Mwachinga Dispensary,2794.37
Mwala Subcounty Hospital,209141.52
Mwaluvanga Dispensary,54804.28
Mwana Dispensary,85077.6
Mwanda Health Centre (Taita Taveta),35825.59
Mwangatini Dispensary,30329.29
Mwapala Dispensary,8854.09
Mwasangombe Dispenasry,17727.16
Mwatate Community Health Care,59153.51
Mwatate Sub-District Hospital,454843.93
Mwea County Medical Center,97580.9
Mwea Medical Centre,96244.39
Mweiga Health Centre,243937.96
Mwein Medical Services,10983.72
Mwengea Dispensary,1236.12
Mweronkaga Dispensary,52306.29
Mwihila Mission Hospital,694749.92
Mwikalikha Dispensary,73930.33
Mwikhupo Dispensary,58034.25
Mwiki Health Centre,1100308.18
Mwing Faith Medical Centre,3226.13
Mwingi Hospital (Kitui),1263317.51
Mwingi Medicare Centre,810715.62
Mwirigis Healthcare Services,16601.26
Mwisho Wa Lami Dispensary,55065.9
Mwitika Health Centre,5705.15
Mwomo Dispensary,23320.79
Mwongori Dispensary,74926.63
Mzedu Dawida Medical Services,19147.15
Naari Sub County Hospital,46123.52
Nabongo Dispensary,241793.17
Nabuala Medical Centre,1142302.1
Nacohag Medical Centre,17268.76
Nadanya Dispensary,106630.77
Nadapal Dispensary,45218.4
Nadoto Dispensary,463881.92
Naduat Dispensary,199347.53
Naidu Hospital,6444.17
Naikara Dispensary,13987.34
Nairobi Outpatient Gulf Limited,32064.34
Naitiri Jambo Medical Clinic,219405.77
Naitiri Sub-County Hospital,449951.37
Naivasha (Aic) Medical Centre,839881.71
Naivasha Quality Health Care Services Ltd(Karagita),133180.95
Naivasha Sub-County Hospital,21788.77
Naj Hospital Ltd.,30264.2
Nakiria Dispensary,45934.37
Nakitoekakumon Dispensary,272613.92
Nakuru Prison Hospital Nakuru,177236.57
Nakuru West Dispensary,519482.5
Nakwamoru Health Centre,60456.01
Nakwijit Dispensary,25403.7
Nala Maternity & Nursing Home,2018217.47
Nalepo Medical Services,4881.49
Nalondo Health Centre (Model),410627.29
Namagara Dispensary,122030.53
Namang'Ofulo Dispensary,23008.45
Namarambi Dispensary,31961.97
Namasoli Health Centre,244878.55
Namboboto Dispensary,418495.97
Namelok Health Centre,79041.45
Namenya C.F.W Clinic,101650.08
Namuduru Dispensary,142970.76
Namulungu Dispensary,184120.4
Namunyak Medical Centre,396431.19
Namuya Shalom Medical Services,39970.85
Namwatikho Dispensary,109732.63
Nanam Dispensary,5348.9
Nandarasi Dispensary,167355.22
Nandi Hills County Hospital,535811.22
Nandi Hills Medicare,567630.5
Nanyuki Hospital,4192.28
Naoros Dispensary,2314.86
Naramam Dispensary,83849.97
Nariokotome Dispensary,40363.94
Narok Cottage Hospital,303322.69
Narok County Referral Hospital,691280.15
Naromoru Catholic Dispensary,62941.85
Naromoru Level 4 Hospital,1349397.93
Nasewa Health Centre,35160.07
Nasianda Health Centre,26979.53
Nassi Hospitals,1099527.19
Nasusi Dispensary,142467.99
Nataha Medical Centre,13855.34
Navakholo Sub-County Hospital,1048710.97
Nawal Nursing Home,99583.51
Naya Health Centre,107303.05
Nazareth Hospital (Ruiru),1521815.72
Ndabibi Dispensary,31698.02
Ndalani Dispensary,56107.09
Ndalani Dispensary (Makindu),4938.96
Ndalu Health Centre,416011.3
Ndamama Dispensary,267207.73
Ndanai,2068908.43
Ndaragwa Health Centre,1169635.53
Ndarawetta Health Centre,310055.41
Ndatani Dispensary (Kaloleni),27392.76
Ndau Dispensary,14262.83
Ndauni Dispensary,34817.03
Ndavaya Dispensary,33862.17
Ndeda Dispensary,7895.15
Ndege Dispensary,32958.41
Ndege Nursing Home,239148.11
Ndeiya Health Centre,267079.01
Ndela Dispensary,429380.01
Ndemi Health Centre,361428.19
Ndenderu Dispensary,132317.95
Ndere Health Centre,124557.06
Ndetani Olive Health Care Services,628789.2
Ndhiwa Sub County Hospital,831327.21
Ndhuru Dispensary,129711.6
Ndia Medical Centre,3835.88
Ndilidau Dispensary (Jipe),145161.24
Ndindika Health Centre,1030085.48
Ndiru Level 4 Hospital,13042.25
Ndithini Health Centre,144675.41
Ndivai Dispensary,134308.59
Ndonyo Medical Services (Naivasha Kwa Muya Clinic),398340.42
Ndori Health Centre,253452.01
Ndoroto Dispensary,117143.61
Ndovoini Nguumo Dispensary,309667.61
Ndovu Health Centre,263137.35
Nduga Dispensary,10923.23
Nduluku Dispensary,7105.73
Nduluni Dispensary,3823.71
Ndunduni Dispensary,158282.15
Ndunguni Dispensary,32575.91
Ndunyu Njeru Dispensary,237580.46
Nduu Dispensary,21447.22
Nduuni Dispensary,79310.17
Nduuri Dispensary,61759.91
Neboi Dispensary,9340.36
Neboi Nursing Home,13925.89
Neema Hospital (Ruiru),698271.93
Neema Medical Home Limited,5693.47
Neema Tunza Medical Clinic,13146.27
Nelepek Medical Care Centre,6138.33
Nelly Medical Centre,801022.09
Nembure Health Centre,507203.16
Neocare Memorial Hospital,545457.75
Neocare Specialist Hospital,3566769.27
Neoglobal Medicare Hospital,406953.91
Neo-Solutions Medical Centre,2060.56
Neptune Health Care,10276.01
Nevlight Hospital Limited,522496.6
New Busia Maternity & Nursing Home,94496.48
New Degree Medical Centre,39823.7
New Hope,265346.15
New Hope Medical Clinic (Manga),15777.69
New Hope Medicare Centre Tinderet,60055.23
New Ikonge Medical Centre,951.77
New Junction Health Centre,15919.17
New Kimilili Medical Clinic,494868.72
New Manyalo Nursing Home,9349.57
New Mawingu Health Centre,206440.91
Ngai Health Center,110154.79
Ngalasia Dispensary,142646.47
Nganduri Dispensary,35492.0
Ngano Health Centre,346910.11
Ngao Hospital Tana River,448635.46
Ngara Health Centre (City Council Of Nairobi),1635489.46
Ngarariga Health Centre,111179.65
Ngarua Catholic Dispensary,461775.15
Ngarua Health Centre,1140956.96
Ngatataek Dispensary,1954.03
Ngecha Health Centre,893332.03
Ngegu Dispensary,39154.09
Ngelel Tarit Dispensary,82542.4
Ngelelya Dispensary,3131.08
Ngenda Health Centre,463130.52
Ngendalel Dispensary,232544.44
Ngenyilel Health Centre,124815.89
Ngerenya Dispensary,77275.53
Ngeta Dispensary,1216.73
Ngewa Health Centre,185889.54
Ngiini Dispensary,275184.03
Nginyang Health Centre,4512.83
Ngiya Community Hospital Limited,131911.08
Ng'Iya Health Centre,150061.05
Ngobit Dispensary,396890.77
Ng'Odhe Island Dispensary,9938.91
Ngoliba Health Centre,128458.53
Ngolo Dispensary,12946.55
Ng'Ombeni Dispensary,342907.47
Ngomeni Health Centre (Magarini),32607.66
Ngomongo Dispensary,281296.01
Ngong' Rapha Hospital,8632.07
Ngong Road Health Centre,36055.83
Ngong Sub-County Hospital,336135.51
Ngorano Health Centre,269354.63
Ngorika Health Centre,438748.88
Ngubereti Health Centre,338161.4
Nguguini Dispensary,37377.19
Nguka Health Centre,525915.99
Nguluni Health Centre,129741.17
Ngumba Medical Centre,25046.13
Ngundu Health Center,422870.96
Nguni Favour Medicare,4645.62
Nguni Medical And Nursing Home,15757.09
Ng'Uono Medical Centre,54411.06
Ngurubani Medical Services -Gategi,22085.26
Nguvu Nursing Home,20500.83
Ngwata Health Centre,45215.4
Nile Medical Care,565429.58
Nimoli Medical Services,16533.47
Nissi Medical Centre,220182.02
Njabini Health Centre,202402.4
Njabini Catholic Dispensary,107983.47
Njegas Health Centre,368456.07
Njerian Dispensary,37407.49
Njeruri Dispensary,110729.37
Njipiship Dispensary,474067.42
Njiru Hospital,400643.46
Njoguini Dispensary,170944.26
Njoro Huduma Medical Clinic,142742.51
Njoro Subcounty Hospital,468733.79
Njukini Health Centre,317999.88
Nkararo Health Centre,50585.07
Nkoilale Health Centre,3661.11
Noorgows Dispensary,53804.95
Northgate Hospital Limited,187920.44
Northland Specialist Hospital,16888.84
Northlife Healthcare Services Ltd,5573.18
Northlight Hospital Limited,1721.45
Novic Medical Centre,3442.9
Nthagaiya Catholic Dispensary,21832.68
Nthangu Dispensary,12023.45
Nthimbani Dispensary,3866.2
Nthungululu Dispensary,39451.27
Nthunguni Dispensary (Kibwezi East),19883.31
Nthwanguu Dispensary,154735.27
Ntimaru Sub County Hospital,2092.61
Ntulele Dispensary,22892.03
Nucleaur Medical Diagnostic Center,107835.09
Nucman Medical Center Limited,3551.04
Nuru Ambusely Hospital,40927.19
Nuu Sub County Hospital,20001.99
Nyaani Dispensary,15702.75
Nyabikaye Dispensary,91428.52
Nyabohanse Medical Centre,398328.26
Nyabola Dispensary,4156.02
Nyabonge Dispensary,261107.27
Nyaburi Clinic,5052.9
Nyache Health Centre,182287.31
Nyacheki Sub District Hospital,267370.97
Nyagancha Dispensary,21109.14
Nyagoro Health Centre,68765.74
Nyahera Sub-County Hospital,18655.77
Nyahururu District Hospital,279634.86
Nyahururu Private Hospital,878.75
Nyaiguta Dispensary,8736.15
Nyakach County Hospital,291191.25
Nyakianga Health Centre,324324.45
Nyakumu Dispensary,21640.69
Nyakwana Dispensary,176216.19
Nyalenda Health Centre,342329.63
Nyalenda Nursing Home,1531.17
Nyalgosi Dispensary,120032.44
Nyalkinyi Health Centre,9460.42
