provider_name,amount
492 KAJIADO COUNTY REFERRAL HOSPITAL,7436960.0
493 KAKAMEGA ORTHOPAEDIC HOSPITAL,3052560.0
494 KAKUMA MISSION HOSPITAL,154560.0
495 KALALU DISPENSARY,10000.0
496 KALIMONI MISSION HOSPITAL,694960.0
497 KAMAE FOREST DISPENSARY,380000.0
498 KAMBU MODEL HEALTH CENTRE,2490000.0
499 KAMILA GOK DISPENSARY,10000.0
500 KAMUTEI HEALTH CENTRE,50000.0
501 KANGOLETIANG DISPENSARY,10000.0
502 KANGUNDO SUB-COUNTY HOSPITAL,67200.0
503 KANNIKA INTERNATIONAL LTD HOSPITAL-TOM MBOYA,1013360.0
504 KANUSIN DISPENSARY,40000.0
505 KAPKANGANI HEALTH CENTRE,630000.0
506 KAPKATET SUB-COUNTY HOSPITAL,292950.0
507 KAPSABET COUNTY REFERRAL HOSPITAL,1518650.0
508 KAPSABET SURGICAL CARE CENTRE LTD,3713920.0
509 KAPTANAI HEALTH CENTRE,221760.0
510 KAPTEIN DISPENSARY-BOMET,10000.0
511 KAPTEREN HEALTH CENTRE,10000.0
512 KAPTUMO SUB-COUNTY HOSPITAL,20000.0
513 KAPWERIA DISPENSARY,10000.0
514 KARURUMO MEDICAL CENTRE LTD,4480.0
515 KASARANI MATERNITY & NURSING HOME,280000.0
516 KATHULUMBI DISPENSARY,140000.0
517 KATILO HEALTH CENTRE,520000.0
518 KATULANI SUBCOUNTY REFERRAL HOSPITAL,750000.0
519 KAVULUDI'S SURGERY CENTER,170240.0
520 KEGONGA SUB-COUNTY HOSPITAL,780000.0
521 KENOL HOSPITAL LTD,11904460.0
522 KENYATTA NATIONAL HOSPITAL,70182629.0
523 KENYATTA NATIONAL HOSPITAL AMENITY WING,30377690.0
524 KENYATTA UNIVERSITY TEACHING REFERRAL AND RESEARCH HOSPITAL,10351727.0
525 KENYENYA MEDICAL AND DIAGNOSTIC CENTRE,6720.0
526 KERICHO COUNTY REFFERAL HOSPITAL,458200.0
527 KERUGOYA COUNTY REFERRAL HOSPITAL,7263320.0
528 KERUGOYA FORTIS MEDICAL AND CANCER CENTRE,2269435.0
529 KERUGOYA FORTIS MEDICAL AND CANCER CENTRE TOWN ANNEX,117150.0
530 KERUGOYA MEDICAL CENTRE,4158962.0
531 KHAIRAT MEDICAL CENTRE LIMITED,476000.0
532 KHALABA HEALTH CENTRE,538640.0
533 KHALABA MEDICAL SERVICES,358400.0
534 KHALALA DISPENSARY,830000.0
535 KHALALA DISPENSARY,40000.0
536 KHALALIO HEALTH CENTRE,1640000.0
537 KHALALIO HEALTH CENTRE,30000.0
538 KHAOYA DISPENSARY,260000.0
539 KHAOYA DISPENSARY,20000.0
540 KHAUNGA DISPENSARY,20000.0
541 KHAYEGA MEDICAL CLINIC,17920.0
542 KHUNYANGU SUB COUNTY HOSPITAL,10000.0
543 KIAMBU COUNTY REFERRAL HOSPITAL_1,3329920.0
544 KIDNEY AID DIALYSIS CENTER LIMITED,319500.0
545 KIDNEY SOLUTIONS CLINIC,181050.0
546 KIGWA DISPENSARY,50000.0
547 KIJANAHERI MEDICAL CENTRE,4480.0
548 KIJANAHERI MEDICAL CENTRE - MARERENI,297920.0
549 KIKESA DISPENSARY,60000.0
550 KILIFI COUNTY REFERRAL HOSPITAL,3082590.0
551 KILINGILI HEALTH CENTRE,11200.0
552 KILOME MNH HOSPITAL,378700.0
553 KIMA MISSION HOSPITAL,2450280.0
554 KIMANA ULTRACARE HOSPITAL LIMITED,3189760.0
555 KIMATHI MEDICAL SERVICES KARABA,44800.0
556 KIMILILI SUB-COUNTY HOSPITAL,127680.0
557 KIMININI COTTAGE MISSION HOSPITAL,895440.0
558 KINANI FAMILY DENTAL AND MEDICAL CARE,116480.0
559 KINARA HOSPITAL,44800.0
560 KING DAVID'S HOSPITAL,31950.0
561 KINGDOM FAITH BASED HOSPITAL,11200.0
562 KINONDO KWETU HOSPITAL,375200.0
563 KIRIAINI MISSION HOSPITAL,1567630.0
564 KIRICHA DISPENSARY,10000.0
565 KIRINYAGA TREATMENT CENTRE,739200.0
566 KIRITIRI MEDICAL HEALTHCARE LTD,67200.0
567 KISAYANI DISPENSARY,50000.0
568 KISEMBE DISPENSARY,20000.0
569 KISEUNI DISPENSARY-MACHAKOS,10000.0
570 KISII FAMILY MEDICAL CENTRE LIMITED-ANNEX,6720.0
571 KISII SPECIALIST HOSPITAL LTD,238840.0
572 KISII TEACHING AND REFERRAL HOSPITAL,2827740.0
573 KISOI MUNYAO MEMORIAL HEALTH CENTRE,40000.0
574 KITENGELA MEDICAL SERVICES,9456160.0
575 KITENGELA MEDICAL SERVICES--KAJIADO,1349000.0
576 KITENGELA SUB-COUNTY HOSPITAL,2839200.0
577 KITENGELA WEST HOSPITAL,426000.0
578 KITOBEN DISPENSARY,10000.0
579 KITUI COUNTY REFERRAL HOSPITAL,2582800.0
580 KOBUJOI MEDICAL CENTRE,4480.0
581 KOBUJOI MISSION HOSPITAL,26880.0
582 KOIBARAK DISPENSARY,60000.0
583 KOMAROCK MODERN HEALTHCARE,44800.0
584 KOMAROCK MODERN HEALTHCARE -CHUKA,5123440.0
585 KOMAROCK MODERN HEALTHCARE UTAWALA,612700.0
586 KOMAROCK MODERN HEALTHCARE- KATHWANA,116810.0
587 KONCHORE DISPENSARY,110000.0
588 KOPIATA BEACH DISPENSARY,10000.0
589 KOROWE HIGHWAY HOSPITAL,232960.0
590 KORU HOLY FAMILY MISSION HOSPITAL,737360.0
591 KORY FAMILY HOSPITAL KIMILILI,2951410.0
592 KOSHEN MEDICAL CENTRE,6720.0
593 KPN PEARL HEALTH LIMITED,429550.0
594 KUTULO HEALTH CENTER,152320.0
595 KUURA DISPENSARY,50000.0
596 KWA MURIMI HEALTHCARE CENTRE,454240.0
597 KWALE SUB-COUNTY REFERRAL HOSPITAL,96600.0
598 KWOYO HEALTH CENTRE,17920.0
599 LADNAN HOSPITAL,18642852.0
600 LADNAN HOSPITAL WAJIR,266250.0
601 LAFEY SUBCOUNTY HOSPITAL,10000.0
602 LAGBO SOUTH MEDICARE LIMITED,929600.0
603 LAGSURE NURSING HOME LTD,11200.0
604 LAISAMIS CATHOLIC HOSPITAL,804160.0
605 LAISAMIS SUB COUNTY HOSPITAL,196000.0
606 LAKESIDE INTEGRATED MEDICAL SERVICES,441280.0
607 LAKEVIEW HOSPITAL LIMITED,10080.0
608 LAKOLE MEDICAL CENTRE,11200.0
609 LAMHEAL MATERNITY AND NURSING HOME,10000.0
610 LAMU COUNTY REFERRAL HOSPITAL,3063000.0
611 LANASETS MEDICAL CLINIC AND REFERAL LABORATORY LIMITED,1102080.0
612 LANGAS RACECOURSE NURSING HOME,1380000.0
613 LANGONI HOSPITAL LTD,43680.0
614 LANS MEDICAL CLINICS,470400.0
615 LAPKEYET BETALIFE MEDICAL LIMITED,392000.0
616 LEE LAHM MEDICAL CENTRE,17920.0
617 LEGACY FAMILY HEALTH OPTION,1133440.0
618 LEGACY FAMILY HEALTH OPTION MULOT,1375360.0
619 LELMOLOK NURSING HOME,315840.0
620 LIANAS MEDICAL CENTRE,30000.0
621 LIBERTY CANCER AND WELLNESS CENTRE,559776.0
622 LIFE POINT HOSPITAL,280000.0
623 LIFECARE HOSPITAL LIMITED-KIKUYU,13224570.0
624 LIFECARE HOSPITAL LIMITED-MERU,13685249.0
625 LIFECARE HOSPITAL-ELDORET LIMITED,27327650.0
626 LIGHT HOUSE FOR CHRIST EYE CENTRE,336000.0
627 LIKONI SUB-COUNTY HOSPITAL,68320.0
628 LILLY MEDIHEALTH MEDIVA WELLNESS CENTRE,67200.0
629 LIMURU COTTAGE HOSPITAL KENTMERE ANNEX,480000.0
630 LIMURU COTTAGE HOSPITAL MATERNITY ANNEX,2330000.0
631 LIMURU NURSING HOME,407680.0
632 LIONS SIGHTFIRST EYES HOSPITAL,52365600.0
633 LIPTON CENTRAL HOSPITAL,100800.0
634 LISA HOSPITAL LIMITED,1523200.0
635 LIVING ROOM INTERNATIONAL,8990731.0
636 LLOYDS GRANDMED HOSPITAL,141120.0
637 LODWAR COUNTY REFERRAL HOSPITAL,10650.0
638 LODWAR TUMAINI MEDICAL SERVICES,604200.0
639 LONDON MEDICAL & DIALYSIS CENTRE LIMITED,404700.0
640 LONGISA COUNTY REFERAL HOSPITAL,202350.0
641 LUKENYA MEDICAL CENTRE,463680.0
642 LUMINO NURSING AND MATERNITY HOME,3287760.0
643 LUMUMBA SUB-COUNTY HOSPITAL,89600.0
644 LUSHEYA HEALTH CENTRE,38080.0
645 LWALA COMMUNITY HOSPITAL,40000.0
646 LWANYANGE DISPENSARY,10000.0
647 LYANAGINGA HEALTH CENTRE,850000.0
648 LYDIA MEMORIAL KEY MEDICAL CENTER LIMITED,779520.0
649 MAASAI COMMUNITY HOPE MEDICAL CENTRE,544320.0
650 MABERA MATERNITY & NU,35840.0
651 MACHAKHA DISPENSARY,20000.0
652 MAENDELEO CLINIC,10000.0
653 MAGENA VIEWCARE MEDICAL CENTRE,6720.0
654 MAGENA VIEWCARE MEDICAL CENTRE,30000.0
655 MAIDA HEALTHCARE LIMITED,138450.0
656 MAILI TISA DISPENSARY,111000.0
657 MAIMOON HOSPITAL,110880.0
658 MAINA VILLAGE DISPENSARY,30000.0
659 MAJABU MEDICAL CENTER,10000.0
660 MAKIMENY HEALTH CENTRE,190000.0
661 MAKINDU MEDICAL CENTRE,1828960.0
662 MAKINDU SUB-COUNTY HOSPITAL,993900.0
663 MAKOMBOANI DISPENSARY,10000.0
664 MAKUENI COUNTY REFERRAL HOSPITAL,20507658.0
665 MAKUTANO DISPENSARY (SOYSAMBU/MITUA),10000.0
666 MALELA LEVEL 4 HOSPITAL,10000.0
667 MALIFISA HOSPITAL LIMITED,24640.0
668 MALINDI SUB-COUNTY HOSPITAL,375260.0
669 MALKA MEDICAL CENTRE LIMITED,6720.0
670 MALKAMARI HEALTH CENTRE (MALKAMARI),20000.0
671 MAMA ANNS ODEDE COMMUNITY HEALTH CENTRE,8960.0
672 MAMA BIRITA HOSPITAL LIMITED,2001560.0
673 MAMA FREDA MEDICAL CENTRE,170000.0
674 MAMA LUCY KIBAKI HOSPITAL (EMBAKASI),20000.0
675 MAMA MARGARET UHURU PAEDIATRIC HOSPITAL-KNH ANNEX,627200.0
676 MAMA PLISTER BLAIR HEALTH CENTRE,50000.0
677 MAMA RACHEL RUTO MATERNITY HOSPITAL,5220000.0
678 MAMA RACHEL RUTO MATERNITY HOSPITAL,70000.0
679 MANDERA COUNTY REFERRAL HOSPITAL,612600.0
680 MANDERA COUNTY REFFERAL HOSPITAL,30000.0
681 MANDERA WELLNESS CENTRE,190400.0
682 MANDERA WELLNESS CENTRE ANNEX,369600.0
683 MANYALA SUB COUNTY HOSPITAL,184800.0
684 MANYATTA COMMUNITY NURSING HOME- NDHIWA,10000.0
685 MAO AWEYS INTERNATIONAL HOSPITAL LIMITED,918400.0
686 MARAFA SUB COUNTY HOSPITAL,10000.0
687 MARAGUA SUB COUNTY HOSPITAL,416760.0
688 MARANI DISTRICT HOSPITAL,10000.0
689 MARERENI DISPENSARY,40000.0
690 MARIA IMMACULATA HOSPITAL LAVINGTON,40320.0
691 MARIGAT CATHOLIC MISSION HEALTH CENTRE,1200000.0
692 MARIGAT CATHOLIC MISSION HEALTH CENTRE,1534400.0
693 MARSABIT COUNTY REFERAL HOSPITAL,463740.0
694 MARUNGU HEALTH CENTRE,30000.0
695 MARY HELP OF THE SICK MISSION HOSPITAL,2316720.0
696 MARY HELPER OF THE SICK HEALTH CENTRE NGARARIGA MISSION,205600.0
697 MARY IMMACULATE COTTAGE HOSPITAL,30000.0
698 MARY IMMACULATE DISPENSARY KAGIO,10000.0
699 MARY IMMACULATE HOSPITAL MWEIGA,3984956.0
700 MARY IMMACULATE KERUGOYA HOSPITAL,1594450.0
701 MASABA HOSPITAL LIMITED,10000.0
702 MASABA HOSPITAL LTD MASENO,2262480.0
703 MASII HEALTH CENTRE,10000.0
704 MASINGA HEALTH CENTRE,360000.0
705 MASINGA MODEL HEALTH CENTRE,10000.0
706 MASYUNGWA HEALTH CENTRE,10000.0
707 MATATA NURSING HOME,30000.0
708 MATAYOS COMMUNITY MEDICAL CENTRE,643500.0
709 MATAYOS HEALTH CENTRE,90000.0
710 MATETE LEVEL 4 HOSPITAL,10000.0
711 MATIBABU FOUNDATION HOSPITAL UKWALA,6167840.0
712 MATILIKU DISTRICT HOSPITAL,10000.0
713 MATIOLI DISPENSARY,10000.0
714 MATUNDA SUB COUNTY HOSPITAL,10000.0
715 MATUNDA SUB-COUNTY HOSPITAL,50000.0
716 MATUNGU SUB-DISTRICT HOSPITAL,10000.0
717 MATUNGULU MEDICAL HEALTH AND WELNESS CENTRE,4480.0
718 MAU NAROK HEALTH CENTRE,70000.0
719 MAUA METHODIST HOSPITAL,18454240.0
720 MAVENS HEALTHCARE LIMITED,15680.0
721 MBAGATHI COUNTY REFERRAL HOSPITAL,5941000.0
722 MBARA HEALTH CENTRE,11200.0
723 MBITA KALANDO HEALTH CENTRE,62720.0
724 MBITINI REHEMA COMMUNITY HOSPITAL,55680.0
725 MBUGONI HEALTH CENTER,830000.0
726 MBUINI DISPENSARY,30000.0
727 MBUNGONI CATHOLIC DISPENSARY,60000.0
728 MEDICATIA HOSPITAL LIMITED,1173760.0
729 MEDIFORTE HOSPITAL LIMITED,1464550.0
730 MEDIHEAL HOSPITAL AND FERTILITY CENTRE LTD ELDORET,224000.0
731 MEDILIFE HOSPITAL LIMITED,15003559.0
732 MEDINA HOSPITAL,56000.0
733 MEDISTAR HOSPITAL KERICHO LIMITED,1612800.0
734 MEDITEST DIAGNOSTIC SERVICES LTD,65600.0
735 MEDITOX HEALTHCARE SERVICES LIMITED,40000.0
736 MEDIWELL HEALTHCARE LIMITED,56000.0
737 MEDLIFE HEALTHCARE LIMITED,1953280.0
738 MEDSTOPS HEALTHCARE KENYA,6883520.0
739 MEDSTOPS HEALTHCARE KENYA LIMITED-IKONGE,4480.0
740 MEGALIFE HOSPITAL LIMITED,15539740.0
741 MENORAH HOSPITAL (K )LTD-WESTLANDS MEDICAL CENTRE,117150.0
742 MENORAH MEDICAL INSTITUTE K LIMITED,63900.0
743 MEPHI HEALTH SERVICES,3213850.0
744 MEPHI HEALTH SERVICES LTD-LAMU,85120.0
745 MEPHIBOSHETH MEDICAL CLINIC,11200.0
746 MERCY HOSPITAL,10000.0
747 MERCY MISSION HOSPITAL,77280.0
748 MERCYLITE HOSPITAL LTD,568960.0
749 MERU DOCTORS PLAZA LIMITED,13810210.0
750 MERU TEACHING AND REFERRAL HOSPITAL,21564260.0
751 METROPOLITAN HOSPITAL,29857060.0
752 MEWA HOSPITAL MOMBASA,3370530.0
753 MIDLAND HEALTH CENTRE,30000.0
754 MIGORI COUNTY REFERRAL HOSPITAL,11930860.0
755 MIHANGO COMMUNITY HEALTH CENTRE,220000.0
756 MIKINDANI HOSPITAL,2231920.0
757 MIKULINZI NURSING HOME,818720.0
758 MILLENIUM MEDICAL CENTRE ETAGO,67200.0
759 MILLENNIUM MEDICAL CENTRE ETAGO,2054080.0
760 MINDHINE DISPENSARY,40000.0
761 MINTO FAMILY HEALTHCARE SERVICES,1962240.0
762 MIRAJ MEDICAL CENTRE,47040.0
763 MISIWI MEMORIAL HOSPITAL,5765760.0
764 MISSION CARE HOSPITAL LIMITED,269360.0
765 MISSION CARE NURSING HOME,3637760.0
766 MISSION OF MERCY HOSPITAL,29120.0
767 MITUNGUU HOSPITAL,61600.0
768 MITUNTU HEALTH CENTRE,10000.0
769 MKUNGA MATERNITY AND NURSING HOME,152320.0
770 MOCHENWA ROYAL - SUMMIT HEALTHCARE,1856960.0
771 MODERN ABERDARE VIEW HOSPITAL LIMITED,2938680.0
772 MOGUMO MEDICAL CENTRE-NYAMIRA,11343360.0
773 MOI TEACHING AND REFERRAL HOSPITAL,67160353.0
774 MOI VOI COUNTY REFERRAL HOSPITAL,3728720.0
775 MOIS BRIDGE HEALTH CENTRE,600000.0
776 MOKOWE HEALTH CENTRE,330000.0
777 MOKOWE MEDICAL CENTRE,1164800.0
778 MOKOWE MEDICAL CENTRE-FAZA,150080.0
779 MOLO SUB-COUNTY HOSPITAL,5629120.0
780 MOMBASA BREEZE HOSPITAL(MBH) LIMITED,2128000.0
781 MOMBASA CANCER CENTRE,12730.0
782 MOMBASA CATHOLIC CBHC SERVICES,180000.0
783 MOMBASA EYE HOSPITAL LTD,3001280.0
784 MOMBWO DISPENSARY,10000.0
785 MOMONIAT HEALTH CENTRE,620000.0
786 MOSHI MEDICAL CENTRE,3021760.0
787 MOSORIOT SUB-COUNTY HOSPITAL,2122800.0
788 MOTHER & CHILD HOSPITAL,50000.0
789 MOTHER AMADEA MISSION HOSPITAL,7295520.0
790 MOTHER AND CHILD HOSPITAL,825770.0
791 MOTHER ANGELA HURUMA HOSPITAL,4775680.0
792 MOTHER FLORA MEDICAL CENTRE - BUEMBU,1680000.0
793 MOTHER FRANCISCA MISSION MATERNITY AND HEALTH CENTRE,7481920.0
794 MOTHER KEVIN CATHOLIC HOSPITAL,8691679.0
795 MOTHER SOLBRIT HEALTH CENTRE,4786880.0
796 MOTONGORI MEDICAL CENTRE,132160.0
797 MOUNT OLIVE SINAI HOSPITAL LTD,11200.0
798 MOUNT OLIVES MEDICAL CENTRE,29120.0
799 MOUNTAIN VIEW MEDICAL CENTRE-CHAKA LIMITED,49280.0
800 MOYALE SUB-COUNTY HOSPITAL,447040.0
801 MP SHAH HOSPITAL,4678812.0
802 MPEKETONI SUB COUNTY HOSPITAL,30000.0
803 MPELI MEDICAL CENTRE,940800.0
804 MRIMA HEALTH CENTRE,456480.0
805 MSAMBWENI COUNTY REFERRAL HOSPITAL,272130.0
806 MT. KENYA ACK HOSPITAL,3270200.0
807 MT. KENYA KANGEMA HOSPITAL LIMITED,224000.0
808 MTOMONDONI COMMUNITY HEALTH CARE SERVICES,53760.0
809 MTWAPA MEDICAL CLINIC AND NURSING HOME,163520.0
810 MUHOTETU MEDICAL CENTRE,44800.0
811 MUHURU SUB-COUNTY HOPSITAL,50400.0
812 MUKURU HEALTH CENTRE,120000.0
813 MUKURWE-INI SUB-COUNTY HOSPITAL,291200.0
814 MULATYA MEMORIAL HOSPITAL,1604960.0
815 MULEMI NURSING HOME,2326240.0
816 MUMBUNI MATERNITY AND NURSING HOME,694300.0
817 MUMIAS JAMIA HEALTH CENTER,320000.0
818 MUMONI NURSING HOME,56720.0
819 MUNDIKA MATERNITY AND NURSING HOME,181440.0
820 MUNGOMA HOSPITAL,2917040.0
821 MUQADIS MEDICARE LIMITED,215040.0
822 MURANGA COUNTY REFERRAL HOSPITAL,10650.0
823 MUSOLI MEDICAL CENTRE LTD,2452800.0
824 MUSTAQIIM NURSING HOME LIMITED,33600.0
825 MUTAFAQ NURSING HOME,11200.0
826 MUTHARA SUB-COUNTY HOSPITAL,140000.0
827 MWAKUHENGA DISPENSARY,10000.0
828 MWANIA CHANDARIA DISPENSARY,10000.0
829 MWEA COUNTY MEDICAL CENTRE,246400.0
830 MWEA MEDICAL CENTRE,2281440.0
831 MWELLA HEALTHCARE CENTER,58240.0
832 MWIHILA MISSION COG HOSPITAL,1768400.0
833 MWIKI MODERN MATERNITY,53760.0
834 MWINGI DOCTOR'S PLAZA LIMITED,458220.0
835 MWINGI FAMILY NURSING HOME,400960.0
836 MWINGI HOSPITAL (KITUI),30000.0
837 MWINGI MEDICARE CENTRE-LTD,1212560.0
838 MWINGI SPECIALIST HOSPITAL,2823440.0
839 MZEDU DAWIDA MEDICAL SERVICES,38080.0
840 NADUAT DISPENSARY,530000.0
841 NAIDU HOSPITAL LTD,749280.0
842 NAIN RENAL AND SPECIALITY CENTER LIMITED,138450.0
843 NAIRAGIE ENKARE HEALTH CENTRE,850000.0
844 NAIROBI EAST HOSPITAL LTD,11835680.0
845 NAIROBI HOMES NURSING HOME LTD,709520.0
846 NAIROBI KIDNEY CENTRE,21300.0
847 NAIROBI MENTAL HEALTH SERVICES,1216320.0
848 NAIROBI RADIOTHERAPY AND CANCER CENTRE - KINDARUMA,987980.0
849 NAIROBI WEST HOSPITAL,23491927.0
850 NAITIRI JAMBO MEDICAL CLINIC,4318000.0
851 NAIVASHA HIGHWAY NURSING HOME,116480.0
852 NAIVASHA SUB-COUNTY HOSPITAL,1704740.0
853 NAKURU HEART CENTRE,170830.0
854 NALA MATERNITY & NURSING HOME,1193920.0
855 NALONDO MODEL HOSPITAL,770000.0
856 NAMO HOSPITAL LIMITED,3931200.0
857 NAMUNYAK MEDICAL CENTRE,1628480.0
858 NANDI HILLS SUB-COUNTY HOSPITAL,385000.0
859 NANHA WISH MEDICAL CARE LIMITED,913920.0
860 NANYUKI COTTAGE HOSPITAL,22400.0
861 NAROK COTTAGE HOSPITAL,937490.0
862 NAROK COUNTY REFERRAL HOSPITAL,759000.0
863 NAROMORU LEVEL 4 HOSPITAL,66960.0
864 NASAH MEDICAL CENTER LTD,20160.0
865 NASAKA DISPENSARY,390000.0
866 NASSI HOSPITALS,1997040.0
867 NATIONAL SPINAL INJURY REFERRAL HOSPITAL,728000.0
868 NAZARETH HOSPITAL,21693590.0
869 NAZARETH RUIRU HOSPITAL,637840.0
870 NDANAI SUB-COUNTY HOSPITAL,144000.0
871 NDIA MEDICAL CENTRE,1344000.0
872 NDONYO HEALTHCARE-KWA MUHIA,1040480.0
873 NEBO HEALTHCARE LIMITED,17920.0
874 NEDA COMMUNITY MEDICAL CENTRE,34479.0
875 NEEMA HOSPITAL,890160.0
876 NEEMA HOSPITAL LTD ANNEX,277760.0
877 NEEMA UNIVERSAL HEALTH CARE LIMITED-EMBU TOWN,18772960.0
878 NEOGLOBAL MEDICARE LIMITED-NURSING HOME,574480.0
879 NEON RAPHA HEALTHCARE CLINIC,147840.0
880 NEPHRO MED LIMITED,206830.0
881 NEPHROCARE CLINIC LIMITED,479250.0
882 NEPHROMED LIMITED - MOMBASA,63900.0
883 NEVLIGHT HOSPITAL LIMITED,49280.0
884 NEW BUSIA MATERNITY & NURSING HOME,4850700.0
885 NEW DEGREE MEDICAL CENTRE,174720.0
886 NEW ELGON VIEW MEDICAL COTTAGE,4386730.0
887 NEW KILIFI WANANCHI MATERNITY & NURSING HOME,374080.0
888 NEWLIFE COTTAGE HOSPITAL LIMITED,235200.0
889 NG'IYA HEALTH CENTRE,11200.0
890 NG\'UONO MEDICAL CENTRE,11200.0
891 NG'IYA COMMUNITY HOSPITAL LIMITED,286720.0
892 NG'IYA HEALTH CENTRE,822080.0
893 NGAKAA DISPENSARY,30000.0
894 NGAKAA DISPENSARY,10000.0
895 NGARA COMPREHENSIVE HEALTH SERVICES LIMITED,1002400.0
896 NGEWA HEALTH CENTRE,90000.0
897 NGOBIT DISPENSARY,10000.0
898 NGONG RAPHA HOSPITAL,229040.0
899 NGORONGO HEALTH CENTRE,30000.0
900 NIROCK HEALTH CARE,16720.0
901 NJORO HUDUMA MEDICAL CLINIC NAKURU,1727040.0
902 NORTH KINANGOP CATHOLIC HOSPITAL,43207870.0
903 NORTHERN SPECIALISTS HOSPITAL LIMITED,3037360.0
904 NORTHLIGHT HOSPITAL LIMITED,3169600.0
905 NOVAS SPECIALIST HOSPITAL-LODWAR(CANCER & INFECTIOUS DESEASE),1551200.0
906 NOVIC MEDICAL CENTRE,20000.0
907 NTIMARU SUB COUNTY HOSPITAL,10000.0
908 NUCLEAR MEDICAL AND DIAGNOSTIC CLINIC,1180480.0
909 NYABIKONGORI MEDICAL CENTRE,602560.0
910 NYABONDO HOSPITAL,6097240.0
911 NYAHERA SUB-COUNTY HOSPITAL,1160400.0
912 NYAHURURU COUNTY REFERRAL HOSPITAL,25007020.0
913 NYAHURURU DISTRICT HOSPITAL,150240.0
914 NYAKACH COUNTY HOSPITAL,20000.0
915 NYAKACH SUB-COUNTY HOSPITAL,22400.0
916 NYALENDA HEALTH CENTRE,10000.0
917 NYALI BRIDGE MOMBASA HOSPITAL LTD,330150.0
918 NYALUNYA HEALTH CENTRE,10000.0
919 NYAMACHE DISTRICT HOSPITAL,70000.0
920 NYAMACHE SUB-COUNTY HOSPITAL,863520.0
921 NYAMAGUNDO SUB-COUNTY HOSPITAL,3360.0
922 NYAMASE MEDICAL CLINIC,1856960.0
923 NYAMASI DISPENSARY,10000.0
924 NYAMBENE CLINICAL SERVICES AND NURSING HOME,1031520.0
925 NYAMBENE SUB-COUNTY HOSPITAL,18954030.0
926 NYAMIRA COUNTY REFERAL HOSPITAL,653650.0
927 NYANDIWA DISPENSARY,19998720.0
928 NYANDOCHE IBERE DISPENSARY,10000.0
929 NYANDUSI,10080.0
930 NYANGENA HOSPITAL LTD,12080780.0
931 NYANGU DISPENSARY,10000.0
932 NYANSANGIO DISPENSARY,160000.0
933 NYATIEKO -GESUSU HEALTH SERVICES,1971200.0
934 NYAWANGO DISPENSARY,10000.0
935 NYERI COUNTY REFERRAL HOSPITAL,1179700.0
936 NZIU HEALTH CENTRE,250000.0
937 NZIU HEALTH CENTRE,30000.0
938 OAK TREE CENTRE FOR KIDNEY & CHRONIC DISEASES LTD,915900.0
939 OASIS DOCTORS PLAZA HOMABAY,1066200.0
940 OASIS DOCTORS PLAZA MIGORI,1368640.0
941 OASIS DOCTORS PLAZA NYAMIRA,61600.0
942 OASIS DOCTORS PLAZA WEBUYE LIMITED,2129960.0
943 OASIS MATERNITY AND NURSING HOME,4169760.0
944 OASIS NTUNYIGI HOSPITAL,1503040.0
945 OASIS SPECIALIST HOSPITAL,5679030.0
946 OBEKAI DISPENSARY,20000.0
947 OBER HEALTH CENTRE,8356320.0
948 OJELE MEMORIAL HOSPITAL,4223520.0
949 OKIKI AMAYO MEMORIAL HEALTH CENTRE,361760.0
950 OKOK DISPENSARY,10000.0
951 OLA BULE MEDICAL CENTRE LIMITED,8960.0
952 OLARE MEDICAL CENTRE,62720.0
953 OLCHOBOSEI MEDICAL CENTRE,394240.0
954 OLDONYO NYOKIE DISPENSARY,70000.0
955 OLIVEHILL SURGICAL CENTRE,1344000.0
956 OLJABET HOSPITAL,4782080.0
957 OLLO HEALTH CENTRE,30000.0
958 OLOOSEOS DISPENSARY,10000.0
959 OLYMPUS MEDICAL CENTRE LIMITED,1879360.0
960 OMBO BITA DISPENSARY,120000.0
961 OMOYA MEDICAL CENTRE,22400.0
962 ONEWAYWISE HEALTH SERVICES LIMITED,116480.0
963 ONGATA RONGAI SUB COUNTY HOSPITAL,632800.0
964 ONSARE MEDICAL CLINIC,902720.0
965 OPTIMAL FAMILY LIMITED,4840080.0
966 OPTIMUM CURRENT HEALTH CARE,40320.0
967 ORESI SUB-COUNTY HOSPITAL,520000.0
968 ORTHOPEX MEDICAL CLINIC KISUMU,62720.0
969 ORTUM MISSION HOSPITAL,3625440.0
970 ORUBA NURSING & MATERNITY HOME,1417920.0
971 OSMAN MEDICAL SERVICES,3515440.0
972 OSMAN MEDICAL SERVICES ANNEX I,1500800.0
973 OTHOFIX ORTHOPAEDIC AND TRAUMA CENTRE LIMITED,31360.0
974 OUR HEALTH MEDICAL CENTRE LTD,11200.0
975 OUR LADY OF LOURDES MUTOMO HOSPITAL,2408000.0
976 OUR LADY OF LOURDES MWEA HOSPITAL,3925960.0
977 OUR LADY OF MERCY MISSION HOSPITAL,13211520.0
978 OUR LADY OF PEACE MISSION HOSPITAL CHEBUKAKA,5313840.0
979 OUR LADY STAR OF THE SEA HURUMA HEALTH CENTRE,11200.0
980 OUTSPAN HOSPITAL,4161923.49
981 OWENS MATERNITY AND NURSING HOME LIMITED,1113280.0
982 PANDYA MEMORIAL HOSPITAL,3415710.0
983 PARAMOUNT NURSING HOME,2240.0
984 PARKLANDS KIDNEY CENTRE LTD,415350.0
